,index,college,name,state
4975,East Tennessee State University,Tennessee,Bobby Scott,TN
4976,East Tennessee State University,Tennessee,Terry McDaniel,TN
4977,East Tennessee State University,Tennessee,Scott Galyon,TN
4978,East Tennessee State University,Tennessee,DeRon Jenkins,TN
4979,East Tennessee State University,Tennessee,Jonathan Wade,TN
4980,East Tennessee State University,Tennessee,Eric Berry ,TN
4981,East Tennessee State University,Tennessee,Stanley Morgan,TN
4982,East Tennessee State University,Tennessee,John Michels,TN
4983,East Tennessee State University,Tennessee,Mark Jones,TN
4984,East Tennessee State University,Tennessee,Reggie McKenzie,TN
4985,East Tennessee State University,Tennessee,Gene Rose,TN
4986,East Tennessee State University,Tennessee,Bob Long ,TN
4987,East Tennessee State University,Tennessee,Scott Wells,TN
4988,East Tennessee State University,Tennessee,J.J. McCleskey,TN
4989,East Tennessee State University,Tennessee,Jeremy Lincoln,TN
4990,East Tennessee State University,Tennessee,Robert Meachem,TN
4991,East Tennessee State University,Tennessee,Montario Hardesty,TN
4992,East Tennessee State University,Tennessee,Steve Poole,TN
4993,East Tennessee State University,Tennessee,Aaron Hayden,TN
4994,East Tennessee State University,Tennessee,Billy Majors,TN
4995,East Tennessee State University,Tennessee,Bud Sherrod,TN
4996,East Tennessee State University,Tennessee,Tim Irwin,TN
4997,East Tennessee State University,Tennessee,Rob Smith,TN
4998,East Tennessee State University,Tennessee,Curt Singer,TN
4999,East Tennessee State University,Tennessee,Kelley Washington,TN
5000,East Tennessee State University,Tennessee,Hal Wantland,TN
5001,East Tennessee State University,Tennessee,Travis Henry ,TN
5002,East Tennessee State University,Tennessee,Jimmy Colquitt,TN
5003,East Tennessee State University,Tennessee,Mickey Marvin ,TN
5004,East Tennessee State University,Tennessee,Jonathan Brown,TN
5005,East Tennessee State University,Tennessee,Mark Studaway,TN
5006,East Tennessee State University,Tennessee,Chad Clifton,TN
5007,East Tennessee State University,Tennessee,Chuck Webb,TN
5008,East Tennessee State University,Tennessee,Dave Stephenson ,TN
5009,East Tennessee State University,Tennessee,Tommy Sims,TN
5010,East Tennessee State University,Tennessee,Beattie Feathers,TN
5011,East Tennessee State University,Tennessee,Darrin Miller,TN
5012,East Tennessee State University,Tennessee,Eric Westmoreland ,TN
5013,East Tennessee State University,Tennessee,Demetrin Veal,TN
5014,East Tennessee State University,Tennessee,Paul Naumoff,TN
5015,East Tennessee State University,Tennessee,Cordarrelle Patterson,TN
5016,East Tennessee State University,Tennessee,Gordon Polofsky,TN
5017,East Tennessee State University,Tennessee,Omari Hand,TN
5018,East Tennessee State University,Tennessee,Troy Fleming,TN
