,Player,Year,Tm,AV,percentile_av,state
9293,A.J. Cann,2015,JAX,6.0,79,SC
9294,Brandon Carr,2015,DAL,6.0,79,MI
9295,Anthony Castonzo,2015,IND,6.0,79,MA
9296,William Compton,2015,WAS,6.0,79,NE
9297,Jerricho Cotchery,2015,CAR,6.0,79,NC
9298,Antonio Cromartie,2015,NYJ,6.0,79,FL
9299,Ronald Darby,2015,BUF,6.0,79,FL
9300,Quintin Demps,2015,HOU,6.0,79,TX
9301,Quinton Dial,2015,SFO,6.0,79,AL
9302,Vlad Ducasse,2015,CHI,6.0,79,MA
9303,Justin Durant,2015,ATL,6.0,79,VA
9304,Tyler Eifert,2015,CIN,6.0,79,IN
9305,Zach Ertz,2015,PHI,6.0,79,CA
9306,Jahri Evans,2015,NOR,6.0,79,PA
9307,Sharrif Floyd,2015,MIN,6.0,79,FL
9308,D.J. Fluker,2015,SDG,6.0,79,AL
9309,Doug Free,2015,DAL,6.0,79,IL
9310,Kyle Fuller,2015,CHI,6.0,79,TX
9311,Kyle Fuller,2015,CHI,6.0,79,VA
9312,Pierre Garcon,2015,WAS,6.0,79,OH
9313,Eddie Goldman,2015,CHI,6.0,79,FL
9314,Dashon Goldson,2015,WAS,6.0,79,WA
9315,Stephen Gostkowski,2015,NWE,6.0,79,TN
9316,Jimmy Graham,2015,SEA,6.0,79,FL
9317,Rodney Gunter,2015,ARI,6.0,79,DE
9318,Chris Hairston,2015,SDG,6.0,79,SC
9319,Andre Hal,2015,HOU,6.0,79,TN
9320,Greg Hardy,2015,DAL,6.0,79,MS
9321,Roman Harper,2015,CAR,6.0,79,AL
9322,Dwayne Harris,2015,NYG,6.0,79,NC
9323,Jason Hatcher,2015,WAS,6.0,79,LA
9324,Jeremy Hill,2015,CIN,6.0,79,LA
9325,Davon House,2015,JAX,6.0,79,NM
9326,Rodney Hudson,2015,OAK,6.0,79,FL
9327,Tre' Jackson,2015,NWE,6.0,79,FL
9328,Janoris Jenkins,2015,STL,6.0,79,AL
9329,Jelani Jenkins,2015,MIA,6.0,79,FL
9330,Chris Johnson,2015,ARI,6.0,79,NC
9331,Chris Johnson,2015,ARI,6.0,79,PA
9332,Chris Johnson,2015,ARI,6.0,79,KY
9333,Chris Johnson,2015,ARI,6.0,79,CA
9334,Ben Jones,2015,HOU,6.0,79,GA
9335,Ben Jones,2015,HOU,6.0,79,IN
9336,Christian Jones,2015,CHI,6.0,79,FL
9337,DaQuan Jones,2015,TEN,6.0,79,PA
9338,Jason Jones,2015,DET,6.0,79,MI
9339,Matt Jones,2015,WAS,6.0,79,AR
9340,Matt Jones,2015,WAS,6.0,79,FL
9341,Linval Joseph,2015,MIN,6.0,79,NC
9342,Jason Kelce,2015,PHI,6.0,79,OH
9343,Eric Kendricks,2015,MIN,6.0,79,CA
9344,Mychal Kendricks,2015,PHI,6.0,79,CA
9345,Dre Kirkpatrick,2015,CIN,6.0,79,AL
9346,Jeremy Langford,2015,CHI,6.0,79,MI
9347,Ted Larsen,2015,ARI,6.0,79,NC
9348,Josh LeRibeus,2015,WAS,6.0,79,TX
9349,Dion Lewis,2015,NWE,6.0,79,PA
9350,Corey Linsley,2015,GNB,6.0,79,OH
9351,Bennie Logan,2015,PHI,6.0,79,LA
9352,Spencer Long,2015,WAS,6.0,79,NE
9353,Star Lotulelei,2015,CAR,6.0,79,UT
9354,Ali Marpet,2015,TAM,6.0,79,NY
9355,Shaq Mason,2015,NWE,6.0,79,GA
9356,Rolando McClain,2015,DAL,6.0,79,AL
9357,Devin McCourty,2015,NWE,6.0,79,NJ
9358,Benardrick McKinney,2015,HOU,6.0,79,MS
9359,Rodney McLeod,2015,STL,6.0,79,VA
9360,Pernell McPhee,2015,CHI,6.0,79,MS
9361,Roy Miller,2015,JAX,6.0,79,TX
9362,Koa Misi,2015,MIA,6.0,79,UT
9363,Arthur Moats,2015,PIT,6.0,79,VA
9364,Donte Moncrief,2015,IND,6.0,79,MS
9365,DeMarco Murray,2015,PHI,6.0,79,OK
9366,Terence Newman,2015,MIN,6.0,79,KA
9367,Andrew Norwell,2015,CAR,6.0,79,OH
9368,Brian Orakpo,2015,TEN,6.0,79,TX
9369,Nate Palmer,2015,GNB,6.0,79,IL
9370,Matt Paradis,2015,DEN,6.0,79,ID
9371,Ron Parker,2015,KAN,6.0,79,SC
9372,David Parry,2015,IND,6.0,79,CA
9373,Erik Pears,2015,SFO,6.0,79,CO
9374,Andrus Peat,2015,NOR,6.0,79,CA
9375,Michael Person,2015,ATL,6.0,79,MT
9376,Glover Quin,2015,DET,6.0,79,NM
9377,Joe Reitz,2015,IND,6.0,79,MI
9378,Vincent Rey,2015,CIN,6.0,79,NC
9379,Xavier Rhodes,2015,MIN,6.0,79,FL
9380,Sheldon Richardson,2015,NYJ,6.0,79,MO
9381,Greg Robinson,2015,STL,6.0,79,AL
9382,Greg Robinson,2015,STL,6.0,79,NV
9383,Greg Robinson,2015,STL,6.0,79,LA
9384,Trevor Robinson,2015,SDG,6.0,79,IN
9385,Logan Ryan,2015,NWE,6.0,79,NJ
9386,DeMeco Ryans,2015,PHI,6.0,79,AL
9387,Michael Schofield,2015,DEN,6.0,79,MI
9388,Mitchell Schwartz,2015,CLE,6.0,79,CA
9389,Coty Sensabaugh,2015,TEN,6.0,79,SC
9390,Danny Shelton,2015,CLE,6.0,79,WA
9391,Kelvin Sheppard,2015,MIA,6.0,79,LA
9392,Eugene Sims,2015,STL,6.0,79,TX
9393,Darren Sproles,2015,PHI,6.0,79,KA
9394,Randy Starks,2015,CLE,6.0,79,MD
9395,Darian Stewart,2015,DEN,6.0,79,SC
9396,Manti Te'o,2015,SDG,6.0,79,IN
9397,Dallas Thomas,2015,MIA,6.0,79,TN
9398,Matt Tobin,2015,PHI,6.0,79,IA
9399,Stephen Tulloch,2015,DET,6.0,79,NC
9400,Louis Vasquez,2015,DEN,6.0,79,TX
9401,Shane Vereen,2015,NYG,6.0,79,CA
9402,Alejandro Villanueva,2015,PIT,6.0,79,KS
9403,Erik Walden,2015,IND,6.0,79,TN
9404,Larry Warford,2015,DET,6.0,79,KY
9405,Markus Wheaton,2015,PIT,6.0,79,OR
9406,Avery Williamson,2015,TEN,6.0,79,KY
9407,Wesley Woodyard,2015,TEN,6.0,79,KY
9408,Ameer Abdullah,2015,DET,5.0,73,NE
9409,Kenneth Acker,2015,SFO,5.0,73,TX
9410,Kwon Alexander,2015,TAM,5.0,73,LA
9411,Javorius Allen,2015,BAL,5.0,73,SC
9412,Jeff Allen,2015,KAN,5.0,73,IL
9413,Jeff Allen,2015,KAN,5.0,73,IA
9414,Jeff Allen,2015,KAN,5.0,73,CA
9415,Keenan Allen,2015,SDG,5.0,73,CA
9416,Will Allen,2015,PIT,5.0,73,NY
9417,Will Allen,2015,PIT,5.0,73,OH
9418,David Amerson,2015,2TM,5.0,73,NC
9419,C.J. Anderson,2015,DEN,5.0,73,CA
9420,Robert Ayers,2015,NYG,5.0,73,TN
9421,Dan Bailey,2015,DAL,5.0,73,OK
9422,Tim Barnes,2015,STL,5.0,73,MO
9423,Shaquil Barrett,2015,DEN,5.0,73,CO
9424,Mark Barron,2015,STL,5.0,73,AL
9425,Le'Veon Bell,2015,PIT,5.0,73,MI
9426,Will Blackmon,2015,WAS,5.0,73,MA
9427,Alfred Blue,2015,HOU,5.0,73,LA
9428,Anquan Boldin,2015,SFO,5.0,73,FL
9429,Alex Boone,2015,SFO,5.0,73,OH
9430,Nigel Bradham,2015,BUF,5.0,73,FL
9431,Andre Branch,2015,JAX,5.0,73,SC
9432,Kenny Britt,2015,STL,5.0,73,NJ
9433,Brandon Brooks,2015,HOU,5.0,73,OH
9434,Corey Brown,2015,CAR,5.0,73,OH
9435,Josh Brown,2015,NYG,5.0,73,NE
9436,Deone Bucannon,2015,ARI,5.0,73,WA
9437,Donald Butler,2015,SDG,5.0,73,WA
9438,Josh Bynes,2015,DET,5.0,73,AL
9439,Marcus Cannon,2015,NWE,5.0,73,TX
9440,T.J. Carrie,2015,OAK,5.0,73,OH
9441,Patrick Chung,2015,NWE,5.0,73,OR
9442,Barry Church,2015,DAL,5.0,73,OH
9443,Charles Clay,2015,BUF,5.0,73,OK
9444,Jadeveon Clowney,2015,HOU,5.0,73,SC
9445,Landon Collins,2015,NYG,5.0,73,AL
9446,Aaron Colvin,2015,JAX,5.0,73,OK
9447,Jonathan Cooper,2015,ARI,5.0,73,NC
9448,Perrish Cox,2015,TEN,5.0,73,OK
9449,Jamison Crowder,2015,WAS,5.0,73,NC
9450,Isaiah Crowell,2015,CLE,5.0,73,AL
9451,Kony Ealy,2015,CAR,5.0,73,MO
9452,Mario Edwards,2015,OAK,5.0,73,FL
9453,Mario Edwards,2015,OAK,5.0,73,FL
9454,Joe Flacco,2015,BAL,5.0,73,PA
9455,Cameron Fleming,2015,NWE,5.0,73,CA
9456,Jason Fox,2015,MIA,5.0,73,FL
9457,Jonathan Freeny,2015,NWE,5.0,73,NJ
9458,Devin Funchess,2015,CAR,5.0,73,MI
9459,Blaine Gabbert,2015,SFO,5.0,73,MO
9460,William Gholston,2015,TAM,5.0,73,MI
9461,Stephon Gilmore,2015,BUF,5.0,73,SC
9462,Melvin Gordon,2015,SDG,5.0,73,WI
9463,Brandon Graham,2015,PHI,5.0,73,MI
9464,John Greco,2015,CLE,5.0,73,OH
9465,Michael Griffin,2015,TEN,5.0,73,TX
9466,Lawrence Guy,2015,BAL,5.0,73,AZ
9467,Ra'Shede Hageman,2015,ATL,5.0,73,MN
9468,Rob Havenstein,2015,STL,5.0,73,WI
9469,A.J. Hawk,2015,CIN,5.0,73,OH
9470,D.J. Hayden,2015,OAK,5.0,73,TX
9471,Seantrel Henderson,2015,BUF,5.0,73,FL
9472,Will Hill,2015,BAL,5.0,73,FL
9473,Will Hill,2015,BAL,5.0,73,canada
9474,Ronnie Hillman,2015,DEN,5.0,73,CA
9475,Anthony Hitchens,2015,DAL,5.0,73,IA
9476,George Iloka,2015,CIN,5.0,73,ID
9477,Kareem Jackson,2015,HOU,5.0,73,AL
9478,Tyson Jackson,2015,ATL,5.0,73,LA
9479,Vincent Jackson,2015,TAM,5.0,73,CO
9480,Cullen Jenkins,2015,NYG,5.0,73,MI
9481,Timmy Jernigan,2015,BAL,5.0,73,FL
9482,John Jerry,2015,NYG,5.0,73,MS
9483,Duke Johnson,2015,CLE,5.0,73,FL
9484,Kevin Johnson,2015,HOU,5.0,73,NY
9485,Kevin Johnson,2015,HOU,5.0,73,NC
9486,Kevin Johnson,2015,HOU,5.0,73,TX
9487,Rashad Johnson,2015,ARI,5.0,73,AL
9488,Tom Johnson,2015,MIN,5.0,73,MI
9489,Tom Johnson,2015,MIN,5.0,73,MS
9490,Paul Kruger,2015,CLE,5.0,73,UT
9491,Brandon LaFell,2015,NWE,5.0,73,LA
9492,Kendrick Lewis,2015,BAL,5.0,73,MS
9493,Patrick Lewis,2015,SEA,5.0,73,TX
9494,Corey Liuget,2015,SDG,5.0,73,IL
9495,Curtis Lofton,2015,OAK,5.0,73,OK
9496,Aaron Lynch,2015,SFO,5.0,73,FL
9497,Marcus Martin,2015,SFO,5.0,73,SC
9498,Evan Mathis,2015,DEN,5.0,73,AL
9499,Robert Mathis,2015,IND,5.0,73,AL
9500,Rishard Matthews,2015,MIA,5.0,73,NV
9501,Byron Maxwell,2015,PHI,5.0,73,SC
9502,Jerod Mayo,2015,NWE,5.0,73,TN
9503,Shea McClellin,2015,CHI,5.0,73,ID
9504,Josh McCown,2015,CLE,5.0,73,TX
9505,Bradley McDougald,2015,TAM,5.0,73,KS
9506,Steve McLendon,2015,PIT,5.0,73,AL
9507,John Miller,2015,BUF,5.0,73,KY
9508,John Miller,2015,BUF,5.0,73,IN
9509,John Miller,2015,BUF,5.0,73,MS
9510,John Miller,2015,BUF,5.0,73,MI
9511,Earl Mitchell,2015,MIA,5.0,73,AZ
9512,Haloti Ngata,2015,DET,5.0,73,OR
9513,Patrick Omameh,2015,CHI,5.0,73,MI
9514,Nate Orchard,2015,CLE,5.0,73,UT
9515,Kelechi Osemele,2015,BAL,5.0,73,IA
9516,Brock Osweiler,2015,DEN,5.0,73,AZ
9517,Denzel Perryman,2015,SDG,5.0,73,FL
9518,Tracy Porter,2015,CHI,5.0,73,IN
9519,Tracy Porter,2015,CHI,5.0,73,LA
9520,Bilal Powell,2015,NYJ,5.0,73,KY
9521,Calvin Pryor,2015,NYJ,5.0,73,KY
9522,Damarious Randall,2015,GNB,5.0,73,AZ
9523,Caraun Reid,2015,DET,5.0,73,NJ
9524,Eric Reid,2015,SFO,5.0,73,LA
9525,Jah Reid,2015,KAN,5.0,73,FL
9526,Perry Riley,2015,WAS,5.0,73,LA
9527,Keenan Robinson,2015,WAS,5.0,73,TX
9528,Richard Rodgers,2015,GNB,5.0,73,CA
9529,Kyle Rudolph,2015,MIN,5.0,73,IN
9530,Mohamed Sanu,2015,CIN,5.0,73,NJ
9531,O'Brien Schofield,2015,ATL,5.0,73,WI
9532,Geoff Schwartz,2015,NYG,5.0,73,OR
9533,Da'Norris Searcy,2015,TEN,5.0,73,NC
9534,Andrew Sendejo,2015,MIN,5.0,73,TX
9535,Derrick Shelby,2015,MIA,5.0,73,UT
9536,Sam Shields,2015,GNB,5.0,73,FL
9537,John Simon,2015,HOU,5.0,73,LA
9538,John Simon,2015,HOU,5.0,73,OH
9539,Darius Slay,2015,DET,5.0,73,MS
9540,Jacquies Smith,2015,TAM,5.0,73,MO
9541,Sean Smith,2015,KAN,5.0,73,UT
9542,Sean Smith,2015,KAN,5.0,73,LA
9543,Sean Smith,2015,KAN,5.0,73,GA
9544,Paul Soliai,2015,ATL,5.0,73,UT
9545,Donald Stephenson,2015,KAN,5.0,73,OK
9546,Jacob Tamme,2015,ATL,5.0,73,KY
9547,Shaq Thompson,2015,CAR,5.0,73,WA
9548,Cedric Thornton,2015,PHI,5.0,73,AR
9549,Hugh Thornton,2015,IND,5.0,73,IL
9550,Billy Turner,2015,MIA,5.0,73,ND
9551,Courtney Upshaw,2015,BAL,5.0,73,AL
9552,Mike Wallace,2015,MIN,5.0,73,MS
9553,T.J. Ward,2015,DEN,5.0,73,OR
9554,Chance Warmack,2015,TEN,5.0,73,AL
9555,Nate Washington,2015,HOU,5.0,73,OH
9556,Lardarius Webb,2015,BAL,5.0,73,LA
9557,James White,2015,NWE,5.0,73,WI
9558,James White,2015,NWE,5.0,73,OK
9559,Kenny Wiggins,2015,SDG,5.0,73,CA
9560,J.J. Wilcox,2015,DAL,5.0,73,GA
9561,Michael Wilhoite,2015,SFO,5.0,73,KS
9562,Cary Williams,2015,2TM,5.0,73,KS
9563,Terrance Williams,2015,DAL,5.0,73,TX
9564,Tramon Williams,2015,CLE,5.0,73,LA
9565,Albert Wilson,2015,KAN,5.0,73,GA
9566,Brian Winters,2015,NYJ,5.0,73,OH
9567,Robert Woods,2015,BUF,5.0,73,SC
9568,Robert Woods,2015,BUF,5.0,73,LA
9569,Robert Woods,2015,BUF,5.0,73,TN
9570,Jarius Wright,2015,MIN,5.0,73,AR
9571,Willie Young,2015,CHI,5.0,73,NC
9572,Willie Young,2015,CHI,5.0,73,MS
9573,Willie Young,2015,CHI,5.0,73,LA
9574,Sam Acho,2015,CHI,4.0,66,TX
9575,Davante Adams,2015,GNB,4.0,66,CA
9576,Jahleel Addae,2015,SDG,4.0,66,MI
9577,Prince Amukamara,2015,NYG,4.0,66,NE
9578,Henry Anderson,2015,IND,4.0,66,CA
9579,Antonio Andrews,2015,TEN,4.0,66,KY
9580,Denico Autry,2015,OAK,4.0,66,MS
9581,David Bass,2015,TEN,4.0,66,MO
9582,Joique Bell,2015,DET,4.0,66,MI
9583,Martellus Bennett,2015,CHI,4.0,66,TX
9584,Justin Bethel,2015,ARI,4.0,66,SC
9585,Joel Bitonio,2015,CLE,4.0,66,NV
9586,Delvin Breaux,2015,NOR,4.0,66,LA
9587,Jasper Brinkley,2015,NYG,4.0,66,SC
9588,Zach Brown,2015,TEN,4.0,66,NC
9589,Brandon Browner,2015,NOR,4.0,66,OR
9590,Morgan Burnett,2015,GNB,4.0,66,GA
9591,Chris Canty,2015,BAL,4.0,66,VA
9592,Chris Canty,2015,BAL,4.0,66,KA
9593,Nolan Carroll,2015,PHI,4.0,66,MD
9594,Jonathan Casillas,2015,NYG,4.0,66,WI
9595,Jamaal Charles,2015,KAN,4.0,66,TX
9596,Morris Claiborne,2015,DAL,4.0,66,LA
9597,Chris Clemons,2015,JAX,4.0,66,SC
9598,Chris Clemons,2015,JAX,4.0,66,GA
9599,Ross Cockrell,2015,PIT,4.0,66,NC
9600,Brandon Coleman,2015,NOR,4.0,66,NJ
9601,La'el Collins,2015,DAL,4.0,66,LA
9602,Marques Colston,2015,NOR,4.0,66,NY
9603,Chris Conte,2015,TAM,4.0,66,CA
9604,Jared Cook,2015,STL,4.0,66,SC
9605,Mason Crosby,2015,GNB,4.0,66,CO
9606,Phil Dawson,2015,SFO,4.0,66,TX
9607,Jordan Devey,2015,SFO,4.0,66,TN
9608,King Dunlap,2015,SDG,4.0,66,AL
9609,Eric Ebron,2015,DET,4.0,66,NC
9610,Justin Ellis,2015,OAK,4.0,66,LA
9611,Josh Evans,2015,JAX,4.0,66,FL
9612,Josh Evans,2015,JAX,4.0,66,AL
9613,Coby Fleener,2015,IND,4.0,66,CA
9614,Malcom Floyd,2015,SDG,4.0,66,WY
9615,Justin Forsett,2015,BAL,4.0,66,CA
9616,Orlando Franklin,2015,SDG,4.0,66,FL
9617,Zach Fulton,2015,KAN,4.0,66,TN
9618,Antonio Gates,2015,SDG,4.0,66,OH
9619,Tashaun Gipson,2015,CLE,4.0,66,WY
9620,Markus Golden,2015,ARI,4.0,66,MO
9621,Hroniss Grasu,2015,CHI,4.0,66,OR
9622,Dorial Green-Beckham,2015,TEN,4.0,66,OK
9623,Ben Grubbs,2015,KAN,4.0,66,AL
9624,DeAngelo Hall,2015,WAS,4.0,66,VA
9625,Jonotthan Harrison,2015,IND,4.0,66,FL
9626,Matt Hasselbeck,2015,IND,4.0,66,MA
9627,Casey Hayward,2015,GNB,4.0,66,TN
9628,Johnny Hekker,2015,STL,4.0,66,OR
9629,Jordan Hicks,2015,PHI,4.0,66,TX
9630,Gerald Hodges,2015,2TM,4.0,66,PA
9631,Chris Hogan,2015,BUF,4.0,66,NJ
9632,Dustin Hopkins,2015,WAS,4.0,66,FL
9633,James Hurst,2015,BAL,4.0,66,NC
9634,Micah Hyde,2015,GNB,4.0,66,IA
9635,DeSean Jackson,2015,WAS,4.0,66,CA
9636,John Jenkins,2015,NOR,4.0,66,GA
9637,John Jenkins,2015,NOR,4.0,66,PA
9638,Andre Johnson,2015,IND,4.0,66,PA
9639,Andre Johnson,2015,IND,4.0,66,FL
9640,Charles Johnson,2015,CAR,4.0,66,GA
9641,Charles Johnson,2015,CAR,4.0,66,MD
9642,Charles Johnson,2015,CAR,4.0,66,CO
9643,Charles Johnson,2015,CAR,4.0,66,MI
9644,Charles Johnson,2015,CAR,4.0,66,LA
9645,Byron Jones,2015,DAL,4.0,66,CT
9646,Colin Kaepernick,2015,SFO,4.0,66,NV
9647,Senio Kelemete,2015,NOR,4.0,66,WA
9648,Devon Kennard,2015,NYG,4.0,66,SC
9649,Hau'oli Kikaha,2015,NOR,4.0,66,WA
9650,A.J. Klein,2015,CAR,4.0,66,IA
9651,Danny Lansanah,2015,TAM,4.0,66,CT
9652,Andrew Luck,2015,IND,4.0,66,CA
9653,Marshawn Lynch,2015,SEA,4.0,66,CA
9654,Johnny Manziel,2015,CLE,4.0,66,TX
9655,Ricardo Mathews,2015,SDG,4.0,66,OH
9656,Ryan Mathews,2015,PHI,4.0,66,CA
9657,Josh Mauro,2015,ARI,4.0,66,CA
9658,Brice McCain,2015,MIA,4.0,66,UT
9659,T.J. McDonald,2015,STL,4.0,66,SC
9660,Jerick McKinnon,2015,MIN,4.0,66,GA
9661,Brandon Meriweather,2015,NYG,4.0,66,FL
9662,Heath Miller,2015,PIT,4.0,66,VA
9663,Zach Miller,2015,CHI,4.0,66,AZ
9664,Zach Miller,2015,CHI,4.0,66,NE
9665,William Moore,2015,ATL,4.0,66,MO
9666,Derrick Morgan,2015,TEN,4.0,66,GA
9667,Alfred Morris,2015,WAS,4.0,66,FL
9668,Captain Munnerlyn,2015,MIN,4.0,66,SC
9669,Drew Nowak,2015,SEA,4.0,66,MI
9670,Michael Ola,2015,2TM,4.0,66,VA
9671,Mike Pennel,2015,GNB,4.0,66,AZ
9672,Jason Pierre-Paul,2015,NYG,4.0,66,FL
9673,Jeremiah Poutasi,2015,TEN,4.0,66,UT
9674,Jerraud Powers,2015,ARI,4.0,66,AL
9675,Matt Prater,2015,DET,4.0,66,FL
9676,Robert Quinn,2015,STL,4.0,66,NC
9677,Bacarri Rambo,2015,BUF,4.0,66,GA
9678,Manuel Ramirez,2015,DET,4.0,66,TX
9679,Garrett Reynolds,2015,STL,4.0,66,NC
9680,Bobby Richardson,2015,NOR,4.0,66,IN
9681,Seth Roberts,2015,OAK,4.0,66,AL
9682,Craig Robertson,2015,CLE,4.0,66,TX
9683,Patrick Robinson,2015,SDG,4.0,66,TN
9684,Patrick Robinson,2015,SDG,4.0,66,FL
9685,Jake Ryan,2015,GNB,4.0,66,MI
9686,Cecil Shorts,2015,HOU,4.0,66,OH
9687,Buster Skrine,2015,NYJ,4.0,66,TN
9688,Dan Skuta,2015,JAX,4.0,66,MI
9689,Steve Smith,2015,BAL,4.0,66,MI
9690,Steve Smith,2015,BAL,4.0,66,UT
9691,Steve Smith,2015,BAL,4.0,66,OR
9692,Steve Smith,2015,BAL,4.0,66,SC
9693,Steve Smith,2015,BAL,4.0,66,PA
9694,Torrey Smith,2015,SFO,4.0,66,MD
9695,Bryan Stork,2015,NWE,4.0,66,FL
9696,Xavier Su'a-Filo,2015,HOU,4.0,66,CA
9697,Ryan Succop,2015,TEN,4.0,66,SC
9698,Will Sutton,2015,CHI,4.0,66,AZ
9699,J.T. Thomas,2015,NYG,4.0,66,WV
9700,J.T. Thomas,2015,NYG,4.0,66,AZ
9701,J.T. Thomas,2015,NYG,4.0,66,FL
9702,Julius Thomas,2015,JAX,4.0,66,OR
9703,Michael Thomas,2015,MIA,4.0,66,CA
9704,Michael Thomas,2015,MIA,4.0,66,OH
9705,Charles Tillman,2015,CAR,4.0,66,LA
9706,Mike Tolbert,2015,CAR,4.0,66,SC
9707,Will Tye,2015,NYG,4.0,66,FL
9708,Kenny Vaccaro,2015,NOR,4.0,66,TX
9709,Adam Vinatieri,2015,IND,4.0,66,SD
9710,LaAdrian Waddle,2015,2TM,4.0,66,TX
9711,Vance Walker,2015,DEN,4.0,66,GA
9712,Eric Weddle,2015,SDG,4.0,66,UT
9713,Jon Weeks,2015,HOU,4.0,66,TX
9714,Roddy White,2015,ATL,4.0,66,AL
9715,Tahir Whitehead,2015,DET,4.0,66,TX
9716,Donte Whitner,2015,CLE,4.0,66,OH
9717,Karlos Williams,2015,BUF,4.0,66,FL
9718,Kevin Williams,2015,NOR,4.0,66,OK
9719,Kevin Williams,2015,NOR,4.0,66,CA
9720,Kevin Williams,2015,NOR,4.0,66,IA
9721,Kevin Williams,2015,NOR,4.0,66,SC
9722,Kevin Williams,2015,NOR,4.0,66,OK
9723,Kevin Williams,2015,NOR,4.0,66,FL
9724,Marcus Williams,2015,NYJ,4.0,66,UT
9725,Marcus Williams,2015,NYJ,4.0,66,ND
9726,Marcus Williams,2015,NYJ,4.0,66,WA
9727,Marquess Wilson,2015,CHI,4.0,66,WA
9728,Jason Witten,2015,DAL,4.0,66,TN
9729,LaMarr Woodley,2015,ARI,4.0,66,MI
9730,Al Woods,2015,TEN,4.0,66,LA
9731,Kerry Wynn,2015,NYG,4.0,66,VA
9732,Isa Abdul-Quddus,2015,DET,3.0,59,NY
9733,Maurice Alexander,2015,STL,3.0,59,UT
9734,Bryan Anger,2015,JAX,3.0,59,CA
9735,Jonathan Babineaux,2015,ATL,3.0,59,IA
9736,Alvin Bailey,2015,SEA,3.0,59,AR
9737,Don Barclay,2015,GNB,3.0,59,WV
9738,Kelvin Beachum,2015,PIT,3.0,59,TX
9739,Cole Beasley,2015,DAL,3.0,59,TX
9740,Brandon Bolden,2015,NWE,3.0,59,MS
9741,Chris Boswell,2015,PIT,3.0,59,TX
9742,Jamon Brown,2015,STL,3.0,59,KY
9743,David Bruton,2015,DEN,3.0,59,IN
9744,Armonty Bryant,2015,CLE,3.0,59,OK
9745,Dez Bryant,2015,DAL,3.0,59,OK
9746,Jermon Bushrod,2015,CHI,3.0,59,MD
9747,Jairus Byrd,2015,NOR,3.0,59,OR
9748,Jordan Cameron,2015,MIA,3.0,59,SC
9749,Dan Carpenter,2015,BUF,3.0,59,MT
9750,Chandler Catanzaro,2015,ARI,3.0,59,SC
9751,Brent Celek,2015,PHI,3.0,59,OH
9752,Scott Chandler,2015,NWE,3.0,59,IA
9753,Adrian Clayborn,2015,ATL,3.0,59,IA
9754,Trent Cole,2015,IND,3.0,59,OH
9755,Tevin Coleman,2015,ATL,3.0,59,IN
9756,Willie Colon,2015,NYJ,3.0,59,NY
9757,Travis Coons,2015,CLE,3.0,59,WA
9758,Morgan Cox,2015,BAL,3.0,59,TN
9759,Benny Cunningham,2015,STL,3.0,59,TN
9760,Owen Daniels,2015,DEN,3.0,59,WI
9761,Mike DeVito,2015,KAN,3.0,59,ME
9762,Glenn Dorsey,2015,SFO,3.0,59,LA
9763,Harry Douglas,2015,TEN,3.0,59,KY
9764,Jamil Douglas,2015,MIA,3.0,59,AZ
9765,Bud Dupree,2015,PIT,3.0,59,KY
9766,Andre Ellington,2015,ARI,3.0,59,SC
9767,Quincy Enunwa,2015,NYJ,3.0,59,NE
9768,Brandon Flowers,2015,SDG,3.0,59,VA
9769,Nick Foles,2015,STL,3.0,59,AZ
9770,Dee Ford,2015,KAN,3.0,59,AL
9771,Arian Foster,2015,HOU,3.0,59,TN
9772,Mason Foster,2015,WAS,3.0,59,WA
9773,Andrew Franks,2015,MIA,3.0,59,NY
9774,Andy Gallik,2015,TEN,3.0,59,MA
9775,Graham Gano,2015,CAR,3.0,59,FL
9776,Max Garcia,2015,DEN,3.0,59,FL
9777,Crockett Gillmore,2015,BAL,3.0,59,CO
9778,Robbie Gould,2015,CHI,3.0,59,PA
9779,Ladarius Green,2015,SDG,3.0,59,LA
9780,Jonathan Grimes,2015,HOU,3.0,59,VA
9781,Letroy Guion,2015,GNB,3.0,59,FL
9782,Leon Hall,2015,CIN,3.0,59,MI
9783,Leonard Hankerson,2015,3TM,3.0,59,FL
9784,Johnathan Hankins,2015,NYG,3.0,59,OH
9785,Duron Harmon,2015,NWE,3.0,59,NJ
9786,James Harrison,2015,PIT,3.0,59,OH
9787,Brian Hartline,2015,CLE,3.0,59,OH
9788,Darrius Heyward-Bey,2015,PIT,3.0,59,MD
9789,Akiem Hicks,2015,2TM,3.0,59,canada
9790,Tim Hightower,2015,NOR,3.0,59,VA
9791,Khaled Holmes,2015,IND,3.0,59,SC
9792,Lamarr Houston,2015,CHI,3.0,59,TX
9793,Danielle Hunter,2015,MIN,3.0,59,LA
9794,Carlos Hyde,2015,SFO,3.0,59,OH
9795,James Ihedigbo,2015,DET,3.0,59,MA
9796,Dontrelle Inman,2015,SDG,3.0,59,VA
9797,Kemal Ishmael,2015,ATL,3.0,59,FL
9798,Fred Jackson,2015,SEA,3.0,59,IA
9799,Ja'Wuan James,2015,MIA,3.0,59,TN
9800,Sebastian Janikowski,2015,OAK,3.0,59,FL
9801,Tony Jefferson,2015,ARI,3.0,59,OK
9802,Steve Johnson,2015,SDG,3.0,59,KY
9803,Steve Johnson,2015,SDG,3.0,59,VA
9804,Howard Jones,2015,TAM,3.0,59,WV
