name,salary,year
LaRoy Reynolds,"$1,300,000  ",2017
Evander Hood,"$1,300,000  ",2017
Lardarius Webb,"$1,300,000  ",2017
Johnson Bademosi,"$1,300,000  ",2017
Zak DeOssie,"$1,300,000  ",2017
Cameron Erving,"$1,292,188  ",2017
Neiko Thorpe,"$1,287,500  ",2017
Austin Johnson,"$1,286,870  ",2017
Troy Niklas,"$1,280,141  ",2017
Cam Robinson,"$1,276,029  ",2017
Mitch Morse,"$1,274,475  ",2017
Kevin King,"$1,259,902  ",2017
Jihad Ward,"$1,259,045  ",2017
LeGarrette Blount,"$1,250,000  ",2017
Ethan Westbrooks,"$1,250,000  ",2017
Budda Baker,"$1,241,819  ",2017
Zay Jones,"$1,232,696  ",2017
Derrick Henry,"$1,229,074  ",2017
Colin Jones,"$1,225,000  ",2017
L.P. Ladouceur,"$1,220,000  ",2017
Nate Orchard,"$1,218,083  ",2017
Laken Tomlinson,"$1,212,296  ",2017
James Hurst,"$1,200,000  ",2017
Albert McClellan,"$1,200,000  ",2017
Nate Ebner,"$1,200,000  ",2017
Deshawn Shead,"$1,200,000  ",2017
Phillip Supernaw,"$1,200,000  ",2017
Jeremy Hill,"$1,194,328  ",2017
Marcus Maye,"$1,191,643  ",2017
Jordan Phillips,"$1,189,884  ",2017
A'Shawn Robinson,"$1,189,462  ",2017
Trent Murphy,"$1,180,827  ",2017
Cody Latimer,"$1,180,025  ",2017
Phillip Dorsett,"$1,174,583  ",2017
Carlos Hyde,"$1,171,443  ",2017
Beau Brinkley,"$1,168,000  ",2017
Michael Thomas,"$1,163,403  ",2017
Don Carey,"$1,162,500  ",2017
Jake Fisher,"$1,161,687  ",2017
Charcandrick West,"$1,152,083  ",2017
Colton Schmidt,"$1,150,000  ",2017
Mitch Unrein,"$1,150,000  ",2017
Kyle Nelson,"$1,150,000  ",2017
Ryan Griffin,"$1,150,000  ",2017
Jason Spriggs,"$1,137,339  ",2017
Jack Mewhort,"$1,137,119  ",2017
Michael Floyd,"$1,137,058  ",2017
Marcus Williams,"$1,134,625  ",2017
Ameer Abdullah,"$1,133,489  ",2017
Curtis Samuel,"$1,132,100  ",2017
Courtney Upshaw,"$1,131,250  ",2017
LaAdrian Waddle,"$1,125,000  ",2017
Allen Robinson,"$1,117,095  ",2017
Sidney Jones,"$1,116,380  ",2017
Jarran Reed,"$1,111,280  ",2017
Eddie Pleasant,"$1,109,500  ",2017
Jarvis Landry,"$1,105,654  ",2017
Maxx Williams,"$1,105,292  ",2017
Sealver Siliga,"$1,100,000  ",2017
Brice Butler,"$1,100,000  ",2017
Ross Cockrell,"$1,100,000  ",2017
Gerald Everett,"$1,098,994  ",2017
Forrest Lamp,"$1,095,167  ",2017
Jordan Matthews,"$1,094,900  ",2017
Cedric Peerman,"$1,087,500  ",2017
Geno Smith,"$1,087,500  ",2017
Nick Martin,"$1,085,221  ",2017
Rob Havenstein,"$1,082,733  ",2017
Frostee Rucker,"$1,080,000  ",2017
Shareece Wright,"$1,075,000  ",2017
Adam Shaheen,"$1,074,643  ",2017
Markus Golden,"$1,068,636  ",2017
Dalvin Cook,"$1,065,680  ",2017
Christian Hackenberg,"$1,059,159  ",2017
Mike Windt,"$1,055,000  ",2017
Nick Sundberg,"$1,052,500  ",2017
Chris Banjo,"$1,050,000  ",2017
Caleb Sturgis,"$1,050,000  ",2017
Quincy Wilson,"$1,048,414  ",2017
Clark Harris,"$1,045,000  ",2017
Morgan Cox,"$1,040,000  ",2017
J.J. Jansen,"$1,040,000  ",2017
Orleans Darkwa,"$1,037,500  ",2017
Eric Weems,"$1,037,500  ",2017
Blair Walsh,"$1,034,375  ",2017
Anthony Levine,"$1,033,333  ",2017
Deion Jones,"$1,033,099  ",2017
Ali Marpet,"$1,029,160  ",2017
Nate Palmer,"$1,025,000  ",2017
Quinten Rollins,"$1,020,699  ",2017
Frank Clark,"$1,017,880  ",2017
Tyus Bowser,"$1,013,747  ",2017
Dennis Kelly,"$1,013,333  ",2017
Michael Campanaro,"$1,012,500  ",2017
Jordan Richards,"$1,012,240  ",2017
Austin Seferian-Jenkins,"$1,011,690  ",2017
Stephone Anthony,"$1,004,015  ",2017
Derek Carrier,"$1,000,000  ",2017
Kellen Clemens,"$1,000,000  ",2017
Navorro Bowman,"$1,000,000  ",2017
John Sullivan,"$999,999  ",2017
Joe Mixon,"$990,940  ",2017
Marcus Smith,"$990,000  ",2017
Coty Sensabaugh,"$987,500  ",2017
Don Jones,"$981,250  ",2017
Mackensie Alexander,"$980,979  ",2017
Tyler Shatley,"$977,500  ",2017
Darren Fells,"$975,000  ",2017
Oday Aboushi,"$975,000  ",2017
Ryan Anderson,"$968,131  ",2017
Tyler Boyd,"$967,947  ",2017
Kyle Love,"$962,500  ",2017
Cody Whitehair,"$960,129  ",2017
Charles Sims,"$950,023  ",2017
Jon Weeks,"$950,000  ",2017
T.J. Green,"$947,099  ",2017
Arrelious Benn,"$935,000  ",2017
Vladimir Ducasse,"$933,333  ",2017
Justin Evans,"$931,561  ",2017
Sean Davis,"$928,856  ",2017
Ryan Davis,"$925,000  ",2017
MarQueis Gray,"$925,000  ",2017
DeMarcus Walker,"$922,520  ",2017
A.J. Cann,"$921,399  ",2017
Mike Pennel,"$911,875  ",2017
Jay Bromley,"$910,969  ",2017
Cyrus Jones,"$910,614  ",2017
Kevin McDermott,"$910,000  ",2017
Clive Walford,"$909,272  ",2017
Vonn Bell,"$902,795  ",2017
James Bradberry,"$900,190  ",2017
Chase Daniel,"$900,000  ",2017
Chandler Catanzaro,"$900,000  ",2017
Sam Young,"$900,000  ",2017
DeShone Kizer,"$899,712  ",2017
Blaine Gabbert,"$895,000  ",2017
Adam Gotsis,"$894,978  ",2017
Tre Boston,"$893,750  ",2017
Tyler Lockett,"$891,687  ",2017
Sean Mannion,"$886,486  ",2017
Malik McDowell,"$884,625  ",2017
Josh Harris,"$880,000  ",2017
Eric Rowe,"$878,623  ",2017
Hroniss Grasu,"$877,980  ",2017
Jalen Tabor,"$876,905  ",2017
Jamon Brown,"$875,390  ",2017
Najee Goode,"$875,000  ",2017
Jake McQuaide,"$875,000  ",2017
Patrick Omameh,"$875,000  ",2017
Tevin Coleman,"$866,311  ",2017
Quinton Dunbar,"$865,334  ",2017
Phillip Gaines,"$855,778  ",2017
Kareem Martin,"$851,890  ",2017
Joe Looney,"$850,000  ",2017
Matt Tobin,"$850,000  ",2017
Kenny Wiggins,"$846,250  ",2017
Kevin Byard,"$842,831  ",2017
Carl Nassib,"$840,548  ",2017
Keith Tandy,"$840,000  ",2017
Chris Conley,"$838,108  ",2017
Maliek Collins,"$832,788  ",2017
Dalvin Tomlinson,"$831,291  ",2017
Jonotthan Harrison,"$831,250  ",2017
Duke Johnson,"$830,023  ",2017
Jerick McKinnon,"$828,750  ",2017
Ben Jacobs,"$825,000  ",2017
Eli Harold,"$823,343  ",2017
Darian Thompson,"$819,284  ",2017
Yannick Ngakoue,"$819,085  ",2017
P.J. Williams,"$816,654  ",2017
Crockett Gillmore,"$816,504  ",2017
John Miller,"$815,030  ",2017
Bronson Kaufusi,"$814,754  ",2017
Zach Cunningham,"$813,044  ",2017
Jonathan Bullard,"$805,630  ",2017
Kony Ealy,"$803,660  ",2017
De'Anthony Thomas,"$803,527  ",2017
Ethan Pocic,"$801,642  ",2017
Lorenzo Mauldin,"$801,504  ",2017
Keith McGill,"$801,300  ",2017
Ronald Darby,"$800,426  ",2017
Kenyan Drake,"$800,315  ",2017
John Jenkins,"$800,000  ",2017
Junior Galette,"$800,000  ",2017
Branden Oliver,"$800,000  ",2017
Tyler Kroft,"$799,944  ",2017
David Johnson,"$799,843  ",2017
Jordan Hicks,"$796,183  ",2017
Billy Turner,"$794,000  ",2017
Walt Aikens,"$793,977  ",2017
Danielle Hunter,"$792,805  ",2017
Dontae Johnson,"$790,136  ",2017
Ty Montgomery,"$788,636  ",2017
Carl Davis,"$787,021  ",2017
Chaz Green,"$786,467  ",2017
Tanoh Kpassagnon,"$785,676  ",2017
Jeff Heuerman,"$785,201  ",2017
Shon Coleman,"$784,884  ",2017
Ty Sambrailo,"$784,633  ",2017
Henry Anderson,"$782,919  ",2017
Chidobe Awuzie,"$778,834  ",2017
Seantrel Henderson,"$778,816  ",2017
Daryl Worley,"$775,921  ",2017
Quinton Dial,"$775,001  ",2017
Brock Osweiler,"$775,000  ",2017
Cedric Thornton,"$775,000  ",2017
Kai Forbath,"$775,000  ",2017
Jimmy Garoppolo,"$37,000,000  ",2018
Matthew Stafford,"$26,500,000  ",2018
Derek Carr,"$25,000,000  ",2018
Joe Flacco,"$24,750,000  ",2018
Andrew Luck,"$24,400,000  ",2018
Drew Brees,"$24,000,000  ",2018
Kirk Cousins,"$24,000,000  ",2018
Russell Wilson,"$23,786,666  ",2018
Ben Roethlisberger,"$23,200,000  ",2018
Eli Manning,"$22,200,000  ",2018
Tom Brady,"$22,000,000  ",2018
Philip Rivers,"$22,000,000  ",2018
Cam Newton,"$21,500,000  ",2018
Aaron Rodgers,"$20,900,000  ",2018
Justin Houston,"$20,600,000  ",2018
Alex Smith,"$18,400,000  ",2018
Mike Evans,"$18,258,000  ",2018
Matt Ryan,"$17,700,000  ",2018
Tyron Smith,"$17,545,000  ",2018
Calais Campbell,"$17,500,000  ",2018
Ezekiel Ansah,"$17,143,000  ",2018
DeMarcus Lawrence,"$17,143,000  ",2018
Olivier Vernon,"$17,000,000  ",2018
Kawann Short,"$17,000,000  ",2018
Larry Fitzgerald,"$16,850,000  ",2018
Josh Norman,"$16,800,000  ",2018
Andy Dalton,"$16,300,000  ",2018
Tyrod Taylor,"$16,000,000  ",2018
Chandler Jones,"$15,500,000  ",2018
Malik Jackson,"$15,500,000  ",2018
Jarvis Landry,"$15,500,000  ",2018
A.J. Bouye,"$15,406,250  ",2018
Geno Atkins,"$15,100,000  ",2018
J.J. Watt,"$15,000,000  ",2018
Case Keenum,"$15,000,000  ",2018
Russell Okung,"$14,968,750  ",2018
Patrick Peterson,"$14,956,965  ",2018
Jurrell Casey,"$14,888,750  ",2018
Ndamukong Suh,"$14,500,000  ",2018
Cameron Jordan,"$14,497,000  ",2018
DeAndre Hopkins,"$14,000,000  ",2018
Eric Fisher,"$13,950,000  ",2018
Melvin Ingram,"$13,875,000  ",2018
Khalil Mack,"$13,800,000  ",2018
A.J. Green,"$13,750,000  ",2018
Nick Foles,"$13,600,000  ",2018
Bobby Wagner,"$13,600,000  ",2018
Trent Williams,"$13,579,005  ",2018
Xavier Rhodes,"$13,337,500  ",2018
Jadeveon Clowney,"$13,311,000  ",2018
Jimmy Smith,"$13,233,040  ",2018
Carlos Dunlap,"$13,050,000  ",2018
T.Y. Hilton,"$13,000,000  ",2018
Eric Berry,"$13,000,000  ",2018
Desmond Trufant,"$12,900,000  ",2018
Julio Jones,"$12,866,667  ",2018
Gerald McCoy,"$12,750,000  ",2018
Randall Cobb,"$12,531,250  ",2018
Ryan Kalil,"$12,529,000  ",2018
Jason Pierre-Paul,"$12,500,000  ",2018
Ryan Kerrigan,"$12,450,000  ",2018
Kevin Zeitler,"$12,400,000  ",2018
Jamie Collins,"$12,400,000  ",2018
Anthony Barr,"$12,306,000  ",2018
Ryan Jensen,"$12,000,000  ",2018
Devin McCourty,"$11,935,000  ",2018
Joe Haden,"$11,916,666  ",2018
Allen Robinson,"$11,812,500  ",2018
Doug Baldwin,"$11,800,000  ",2018
Everson Griffen,"$11,600,000  ",2018
Robert Quinn,"$11,444,412  ",2018
Riley Reiff,"$11,400,000  ",2018
Clay Matthews,"$11,400,000  ",2018
Fletcher Cox,"$11,348,000  ",2018
LaMarcus Joyner,"$11,287,000  ",2018
Cordy Glenn,"$11,250,000  ",2018
Logan Ryan,"$11,166,666  ",2018
David Bakhtiari,"$11,075,000  ",2018
Alex Mack,"$11,050,000  ",2018
Sean Lee,"$11,025,000  ",2018
Michael Brockers,"$11,000,000  ",2018
DeSean Jackson,"$11,000,000  ",2018
Aqib Talib,"$11,000,000  ",2018
Joe Staley,"$10,950,000  ",2018
Emmanuel Sanders,"$10,937,500  ",2018
Derek Wolfe,"$10,925,000  ",2018
Chris Harris,"$10,866,666  ",2018
Rob Gronkowski,"$10,859,375  ",2018
Anthony Castonzo,"$10,800,000  ",2018
T.J. Lang,"$10,760,416  ",2018
Taylor Lewan,"$10,700,000  ",2018
Jason Peters,"$10,666,666  ",2018
Nick Perry,"$10,637,500  ",2018
Davante Adams,"$10,568,750  ",2018
Maurkice Pouncey,"$10,551,000  ",2018
Gabe Jackson,"$10,500,000  ",2018
Kelechi Osemele,"$10,500,000  ",2018
Jerry Hughes,"$10,400,000  ",2018
Earl Thomas,"$10,400,000  ",2018
Jordan Reed,"$10,253,125  ",2018
Marcell Dareus,"$10,175,000  ",2018
Marshal Yanda,"$10,125,220  ",2018
Von Miller,"$10,125,000  ",2018
Terron Armstead,"$10,050,000  ",2018
Travis Kelce,"$10,018,400  ",2018
Josh McCown,"$10,000,000  ",2018
Trumaine Johnson,"$10,000,000  ",2018
Harrison Smith,"$10,000,000  ",2018
Nate Solder,"$10,000,000  ",2018
Andre Branch,"$10,000,000  ",2018
Janoris Jenkins,"$10,000,000  ",2018
Blake Bortles,"$10,000,000  ",2018
Kenny Stills,"$9,750,000  ",2018
Mike Daniels,"$9,712,500  ",2018
Dont'a Hightower,"$9,695,305  ",2018
Mark Barron,"$9,666,666  ",2018
Kiko Alonso,"$9,662,500  ",2018
Keenan Allen,"$9,650,000  ",2018
Cameron Wake,"$9,625,000  ",2018
Akiem Hicks,"$9,600,000  ",2018
Robert Alford,"$9,600,000  ",2018
Donte Moncrief,"$9,600,000  ",2018
Kam Chancellor,"$9,581,250  ",2018
Dre Kirkpatrick,"$9,553,125  ",2018
Weston Richburg,"$9,535,000  ",2018
Kelvin Beachum,"$9,500,000  ",2018
Ja'Wuan James,"$9,341,000  ",2018
Brandon Linder,"$9,281,250  ",2018
Pierre Garcon,"$9,250,000  ",2018
Andrew Whitworth,"$9,174,166  ",2018
Jordy Nelson,"$9,168,750  ",2018
Mario Addison,"$9,166,666  ",2018
Tyrone Crawford,"$9,100,000  ",2018
Larry Warford,"$9,000,000  ",2018
Charles Clay,"$9,000,000  ",2018
Kareem Jackson,"$9,000,000  ",2018
Brian Orakpo,"$9,000,000  ",2018
LeSean McCoy,"$8,950,000  ",2018
Aaron Donald,"$8,892,000  ",2018
Stephon Gilmore,"$8,887,500  ",2018
Kyle Long,"$8,848,158  ",2018
Lavonte David,"$8,750,000  ",2018
Ron Leary,"$8,718,750  ",2018
Dee Ford,"$8,718,000  ",2018
Ryan Shazier,"$8,718,000  ",2018
C.J. Mosley,"$8,718,000  ",2018
Deone Bucannon,"$8,718,000  ",2018
Ryan Tannehill,"$8,676,666  ",2018
Delanie Walker,"$8,635,625  ",2018
Jimmie Ward,"$8,526,000  ",2018
Darqueze Dennard,"$8,526,000  ",2018
Jason Verrett,"$8,526,000  ",2018
Bradley Roby,"$8,526,000  ",2018
Buster Skrine,"$8,500,000  ",2018
Rodney McLeod,"$8,406,250  ",2018
Derrick Morgan,"$8,406,250  ",2018
Jake Matthews,"$8,289,200  ",2018
Bryan Bulaga,"$8,268,750  ",2018
Duane Brown,"$8,250,000  ",2018
Eric Weddle,"$8,250,000  ",2018
K.J. Wright,"$8,200,000  ",2018
John Sullivan,"$8,124,999  ",2018
Linval Joseph,"$8,050,000  ",2018
Max Unger,"$8,000,000  ",2018
Sheldon Richardson,"$8,000,000  ",2018
Brandon Graham,"$8,000,000  ",2018
Brent Grimes,"$8,000,000  ",2018
Allen Bailey,"$8,000,000  ",2018
Luke Kuechly,"$7,992,514  ",2018
Antonio Brown,"$7,955,000  ",2018
Rodger Saffold,"$7,950,000  ",2018
Greg Olsen,"$7,950,000  ",2018
Jameis Winston,"$7,941,903  ",2018
Sammy Watkins,"$7,800,000  ",2018
Marcus Mariota,"$7,704,446  ",2018
Trai Turner,"$7,703,000  ",2018
Benardrick McKinney,"$7,700,721  ",2018
Mitchell Schwartz,"$7,700,000  ",2018
Kyle Rudolph,"$7,675,000  ",2018
Aaron Colvin,"$7,656,250  ",2018
Jared Goff,"$7,619,365  ",2018
Mohamed Sanu,"$7,525,000  ",2018
Jabaal Sheard,"$7,500,000  ",2018
Prince Amukamara,"$7,500,000  ",2018
Tahir Whitehead,"$7,416,666  ",2018
Marcus Gilbert,"$7,358,500  ",2018
Vontaze Burfict,"$7,301,029  ",2018
Carson Wentz,"$7,275,365  ",2018
Todd Gurley,"$7,228,306  ",2018
Jermaine Gresham,"$7,218,750  ",2018
Jason Kelce,"$7,200,000  ",2018
Danny Trevathan,"$7,150,000  ",2018
Cameron Heyward,"$7,066,250  ",2018
Joey Bosa,"$7,056,459  ",2018
Tashaun Gipson,"$7,050,000  ",2018
Brian Winters,"$7,000,000  ",2018
Cameron Brate,"$7,000,000  ",2018
Tyrann Mathieu,"$7,000,000  ",2018
Travis Benjamin,"$7,000,000  ",2018
Brandon Carr,"$7,000,000  ",2018
Brandon Marshall,"$7,000,000  ",2018
Morris Claiborne,"$6,990,625  ",2018
Terrell Suggs,"$6,950,000  ",2018
Spencer Long,"$6,937,500  ",2018
Myles Garrett,"$6,911,876  ",2018
Zach Fulton,"$6,906,250  ",2018
Matt Kalil,"$6,900,000  ",2018
Denico Autry,"$6,875,000  ",2018
Jared Veldheer,"$6,875,000  ",2018
Casey Hayward,"$6,833,334  ",2018
Ezekiel Elliott,"$6,806,274  ",2018
Richard Sherman,"$6,800,000  ",2018
Micah Hyde,"$6,800,000  ",2018
Brandon Scherff,"$6,750,432  ",2018
Eric Ebron,"$6,750,000  ",2018
J.C. Tretter,"$6,750,000  ",2018
James Carpenter,"$6,711,250  ",2018
Lamar Miller,"$6,703,125  ",2018
Star Lotulelei,"$6,700,000  ",2018
Mitchell Trubisky,"$6,598,278  ",2018
John Cyprien,"$6,562,500  ",2018
Glover Quin,"$6,516,666  ",2018
Jerick McKinnon,"$6,500,000  ",2018
Kyle Fuller,"$6,500,000  ",2018
Vinny Curry,"$6,500,000  ",2018
William Gholston,"$6,500,000  ",2018
Ryan Schraeder,"$6,500,000  ",2018
Josh Sitton,"$6,500,000  ",2018
Marvin Jones,"$6,433,333  ",2018
Solomon Thomas,"$6,398,720  ",2018
Jalen Ramsey,"$6,368,454  ",2018
Adam Thielen,"$6,350,000  ",2018
Dion Sims,"$6,333,333  ",2018
Whitney Mercilus,"$6,300,000  ",2018
Marquise Goodwin,"$6,275,000  ",2018
Travis Frederick,"$6,275,000  ",2018
Mike Pouncey,"$6,250,000  ",2018
Christian Kirksey,"$6,200,000  ",2018
Leonard Fournette,"$6,170,645  ",2018
Justin Britt,"$6,166,666  ",2018
Darius Slay,"$6,110,644  ",2018
Avery Williamson,"$6,000,000  ",2018
Zack Martin,"$6,000,000  ",2018
Danny Amendola,"$6,000,000  ",2018
Malcolm Butler,"$6,000,000  ",2018
Joel Bitonio,"$6,000,000  ",2018
Marcus Cannon,"$5,956,250  ",2018
Baker Mayfield,"$5,942,360  ",2018
Leonard Williams,"$5,928,003  ",2018
Trey Burton,"$5,925,000  ",2018
Brandon Williams,"$5,920,000  ",2018
Jimmy Graham,"$5,916,666  ",2018
Charles Leno,"$5,900,000  ",2018
Ricky Wagner,"$5,900,000  ",2018
Darian Stewart,"$5,900,000  ",2018
Telvin Smith,"$5,810,235  ",2018
Chris Hubbard,"$5,800,000  ",2018
Corey Davis,"$5,771,523  ",2018
La'el Collins,"$5,758,333  ",2018
Josh Kline,"$5,750,000  ",2018
David DeCastro,"$5,687,500  ",2018
Jared Cook,"$5,675,000  ",2018
Saquon Barkley,"$5,671,773  ",2018
Tony Jefferson,"$5,656,666  ",2018
Michael Bennett,"$5,650,000  ",2018
Ronnie Stanley,"$5,586,635  ",2018
Danielle Hunter,"$5,563,806  ",2018
Jermaine Kearse,"$5,550,000  ",2018
Taylor Gabriel,"$5,500,000  ",2018
Kyle Williams,"$5,500,000  ",2018
Brandon Mebane,"$5,500,000  ",2018
Jahleel Addae,"$5,500,000  ",2018
Sam Darnold,"$5,499,584  ",2018
Johnathan Joseph,"$5,487,500  ",2018
Robert Woods,"$5,467,523  ",2018
"Odell Beckham, Jr.","$5,459,000  ",2018
Clint Boling,"$5,450,000  ",2018
Rashaan Melvin,"$5,437,500  ",2018
Stephon Tuitt,"$5,432,000  ",2018
Brandin Cooks,"$5,400,000  ",2018
Morgan Moses,"$5,400,000  ",2018
Ben Jones,"$5,375,000  ",2018
Laurent Duvernay-Tardif,"$5,360,000  ",2018
Jack Doyle,"$5,337,500  ",2018
DaQuan Jones,"$5,333,333  ",2018
Dontari Poe,"$5,333,333  ",2018
Mark Ingram,"$5,303,824  ",2018
Denzel Ward,"$5,302,792  ",2018
Vernon Davis,"$5,302,083  ",2018
Travis Carrie,"$5,300,000  ",2018
Kevin White,"$5,270,060  ",2018
Mason Crosby,"$5,250,000  ",2018
Nickell Robey-Coleman,"$5,250,000  ",2018
Daniel Sorensen,"$5,243,750  ",2018
A.J. Klein,"$5,200,000  ",2018
Latavius Murray,"$5,200,000  ",2018
Bobby Massie,"$5,100,000  ",2018
Jamal Adams,"$5,058,802  ",2018
Justin Tucker,"$5,046,666  ",2018
David Johnson,"$5,042,344  ",2018
Ryan Grant,"$5,000,000  ",2018
Timmy Jernigan,"$5,000,000  ",2018
Beau Allen,"$5,000,000  ",2018
Devonta Freeman,"$5,000,000  ",2018
Andy Levitre,"$5,000,000  ",2018
Stephen Gostkowski,"$5,000,000  ",2018
Preston Brown,"$5,000,000  ",2018
Daniel Kilgore,"$5,000,000  ",2018
Julius Peppers,"$5,000,000  ",2018
Torrey Smith,"$5,000,000  ",2018
John Brown,"$5,000,000  ",2018
Andrew Norwell,"$5,000,000  ",2018
Jermey Parnell,"$5,000,000  ",2018
Lane Johnson,"$4,982,206  ",2018
Stefon Diggs,"$4,963,929  ",2018
DeForest Buckner,"$4,961,179  ",2018
Reshad Jones,"$4,960,000  ",2018
Bradley Chubb,"$4,958,407  ",2018
Zach Ertz,"$4,937,500  ",2018
Bilal Powell,"$4,883,334  ",2018
Trent Murphy,"$4,881,250  ",2018
Corey Linsley,"$4,850,000  ",2018
Albert Wilson,"$4,833,333  ",2018
Demar Dotson,"$4,803,125  ",2018
Brandon Brooks,"$4,768,397  ",2018
Allen Hurns,"$4,750,000  ",2018
Tyler Eifert,"$4,750,000  ",2018
Alec Ogletree,"$4,750,000  ",2018
Michael Johnson,"$4,737,500  ",2018
Quincy Enunwa,"$4,714,000  ",2018
Stacy McGee,"$4,675,000  ",2018
Malcolm Smith,"$4,668,750  ",2018
Mike Iupati,"$4,657,500  ",2018
Marqise Lee,"$4,656,250  ",2018
Vic Beasley,"$4,612,118  ",2018
Mike Remmers,"$4,600,000  ",2018
Damon Harrison,"$4,558,823  ",2018
Muhammad Wilkerson,"$4,512,500  ",2018
Ted Ginn Jr.,"$4,500,000  ",2018
Kyle Juszczyk,"$4,500,000  ",2018
Matt Schaub,"$4,500,000  ",2018
Demaryius Thomas,"$4,500,000  ",2018
Marcus Gilchrist,"$4,500,000  ",2018
Mike Williams,"$4,488,620  ",2018
Seth Roberts,"$4,450,000  ",2018
Tyler Lockett,"$4,446,688  ",2018
Corey Liuget,"$4,374,559  ",2018
Devon Kennard,"$4,350,000  ",2018
Donald Penn,"$4,350,000  ",2018
Quenton Nelson,"$4,343,437  ",2018
Jack Conklin,"$4,335,725  ",2018
Dion Lewis,"$4,312,500  ",2018
Leonard Floyd,"$4,304,417  ",2018
Steve McLendon,"$4,250,000  ",2018
Cole Beasley,"$4,250,000  ",2018
Justin Ellis,"$4,250,000  ",2018
Wesley Woodyard,"$4,250,000  ",2018
Giovani Bernard,"$4,200,000  ",2018
Domata Peko,"$4,200,000  ",2018
Lane Taylor,"$4,193,750  ",2018
Shawn Williams,"$4,150,000  ",2018
Terrance Williams,"$4,132,352  ",2018
Theo Riddick,"$4,125,000  ",2018
Trae Waynes,"$4,118,663  ",2018
Alejandro Villanueva,"$4,095,000  ",2018
William Hayes,"$4,050,000  ",2018
Marshawn Lynch,"$4,031,250  ",2018
Mike Wallace,"$4,000,000  ",2018
Chase Daniel,"$4,000,000  ",2018
Senio Kelemete,"$4,000,000  ",2018
Bennie Logan,"$4,000,000  ",2018
Captain Munnerlyn,"$4,000,000  ",2018
Todd Davis,"$4,000,000  ",2018
Alshon Jeffery,"$3,975,000  ",2018
Malcolm Jenkins,"$3,952,000  ",2018
Julian Edelman,"$3,940,361  ",2018
Brooks Reed,"$3,940,000  ",2018
Adrian Clayborn,"$3,937,500  ",2018
Nevin Lawson,"$3,925,000  ",2018
Christian McCaffrey,"$3,918,477  ",2018
D.J. Hayden,"$3,916,666  ",2018
Greg Mancz,"$3,907,000  ",2018
Aaron Lynch,"$3,906,250  ",2018
Duke Johnson,"$3,894,523  ",2018
John Ross,"$3,889,969  ",2018
Dwayne Allen,"$3,880,000  ",2018
Jordan Poyer,"$3,875,000  ",2018
Vernon Hargreaves,"$3,866,634  ",2018
Josh Allen,"$3,851,461  ",2018
Cody Parkey,"$3,812,500  ",2018
Thomas Davis,"$3,801,471  ",2018
Patrick Chung,"$3,800,000  ",2018
Eddie Goldman,"$3,798,876  ",2018
Earl Mitchell,"$3,756,250  ",2018
Duron Harmon,"$3,750,000  ",2018
Rhett Ellison,"$3,750,000  ",2018
Eric Kendricks,"$3,740,520  ",2018
Patrick Mahomes,"$3,733,141  ",2018
Paul Richardson,"$3,718,750  ",2018
Golden Tate,"$3,705,882  ",2018
Kyle Van Noy,"$3,666,666  ",2018
Lawrence Guy,"$3,666,666  ",2018
Antoine Bethea,"$3,658,541  ",2018
Andrus Peat,"$3,625,204  ",2018
Tramon Williams,"$3,625,000  ",2018
Adam Vinatieri,"$3,625,000  ",2018
Jonathan Stewart,"$3,625,000  ",2018
Tyson Alualu,"$3,625,000  ",2018
Lee Smith,"$3,616,666  ",2018
Lorenzo Alexander,"$3,600,000  ",2018
Anthony Hitchens,"$3,600,000  ",2018
Darren Fells,"$3,600,000  ",2018
Ramon Foster,"$3,591,668  ",2018
Josh Hill,"$3,583,334  ",2018
Colt McCoy,"$3,556,860  ",2018
Greg Zuerlein,"$3,550,000  ",2018
Sam Koch,"$3,550,000  ",2018
E.J. Gaines,"$3,531,250  ",2018
Kareem Martin,"$3,516,666  ",2018
Cassius Marsh,"$3,500,000  ",2018
Andrew Sendejo,"$3,500,000  ",2018
Andre Hal,"$3,500,000  ",2018
Chris Hogan,"$3,500,000  ",2018
Brett Kern,"$3,500,000  ",2018
Phil Dawson,"$3,500,000  ",2018
Abry Jones,"$3,500,000  ",2018
Brandon McManus,"$3,500,000  ",2018
Sheldon Rankins,"$3,491,358  ",2018
Marshon Lattimore,"$3,490,809  ",2018
DeVante Parker,"$3,460,718  ",2018
Graham Gano,"$3,437,500  ",2018
Shaq Mason,"$3,417,882  ",2018
Laremy Tunsil,"$3,397,541  ",2018
Melvin Gordon,"$3,394,929  ",2018
Jason McCourty,"$3,382,000  ",2018
Roquan Smith,"$3,359,485  ",2018
Jack Crawford,"$3,358,333  ",2018
Mike McGlinchey,"$3,334,858  ",2018
Bradley McDougald,"$3,333,333  ",2018
Michael Crabtree,"$3,333,333  ",2018
Demario Davis,"$3,300,000  ",2018
Kurt Coleman,"$3,300,000  ",2018
Ryan Fitzpatrick,"$3,300,000  ",2018
Ricardo Allen,"$3,289,000  ",2018
Cordarrelle Patterson,"$3,250,000  ",2018
Justin Pugh,"$3,250,000  ",2018
Karl Joseph,"$3,241,177  ",2018
Stefen Wisniewski,"$3,208,333  ",2018
Matt Prater,"$3,200,000  ",2018
Vince Williams,"$3,200,000  ",2018
Chris Boswell,"$3,200,000  ",2018
