Player,Tm,Lg,AV,salary,index,college,state
Jason Hunter,TOT,NFL,16,"$1,000,000 ",,Appalachian St.,
Jacob Lacey,TOT,NFL,16,"$1,300,000 ",,Oklahoma St.,
Emmanuel Lamur,TOT,NFL,16,"$2,356,000 ",,Kansas St.,
Emmanuel Lamur,TOT,NFL,16,"$2,750,000 ",,Kansas St.,
Emmanuel Lamur,TOT,NFL,16,"$2,750,000 ",,Kansas St.,
Tim Lelito,TOT,NFL,16,"$1,671,000 ",,Grand Valley St.,
Jake Locker,OTI,NFL,16,"$2,288,364 ",Central Washington University,Washington,WA
Jake Locker,OTI,NFL,16,"$2,288,364 ",Central Washington University,Washington,WA
Jake Locker,OTI,NFL,16,"$2,860,455 ",Central Washington University,Washington,WA
Jake Locker,OTI,NFL,16,"$3,432,546 ",Central Washington University,Washington,WA
Jake Locker,OTI,NFL,16,"$4,004,637 ",Central Washington University,Washington,WA
Denarius Moore,TOT,NFL,16,"$1,478,513 ",East Tennessee State University,Tennessee,TN
Sio Moore,TOT,NFL,16,"$718,708 ",Central Connecticut State University,Connecticut,CT
Amobi Okoye,TOT,NFL,16,"$1,382,500 ",University of Louisville,Louisville,KY
Amobi Okoye,TOT,NFL,16,"$1,382,500 ",University of Louisville,Louisville,KY
Amobi Okoye,TOT,NFL,16,"$1,382,500 ",University of Louisville,Louisville,KY
Amobi Okoye,TOT,NFL,16,"$1,382,500 ",University of Louisville,Louisville,KY
Ashlee Palmer,TOT,NFL,16,"$948,333 ",Mississippi College,Mississippi,MS
Ashlee Palmer,TOT,NFL,16,"$1,333,333 ",Mississippi College,Mississippi,MS
Ashlee Palmer,TOT,NFL,16,"$1,583,334 ",Mississippi College,Mississippi,MS
DeVante Parker,MIA,NFL,16,"$1,977,553 ",University of Louisville,Louisville,KY
DeVante Parker,MIA,NFL,16,"$2,471,942 ",University of Louisville,Louisville,KY
DeVante Parker,MIA,NFL,16,"$2,966,330 ",University of Louisville,Louisville,KY
DeVante Parker,MIA,NFL,16,"$3,460,718 ",University of Louisville,Louisville,KY
Michael Person,TOT,NFL,16,"$911,666 ",,Montana St.,
Dalvin Tomlinson,NYG,NFL,14,"$831,291 ",University of Alabama,Alabama,AL
Dalvin Tomlinson,NYG,NFL,14,"$1,039,114 ",University of Alabama,Alabama,AL
Damion Square,TOT,NFL,13,"$1,387,500 ",University of Alabama,Alabama,AL
Dennis Roland,CIN,NFL,16,"$765,000 ",Coastal Georgia Community College,Georgia,GA
Mike Scifres,SDG,NFL,16,"$1,340,000 ",,West. Illinois,
Mike Scifres,SDG,NFL,16,"$1,340,000 ",,West. Illinois,
Mike Scifres,SDG,NFL,16,"$1,610,000 ",,West. Illinois,
Mike Scifres,SDG,NFL,16,"$3,785,000 ",,West. Illinois,
Mike Scifres,SDG,NFL,16,"$4,035,000 ",,West. Illinois,
Mike Scifres,SDG,NFL,16,"$4,347,500 ",,West. Illinois,
Bryan Scott,BUF,NFL,16,"$1,600,000 ",,Penn St.,
Bryan Scott,BUF,NFL,16,"$1,600,000 ",,Penn St.,
Jonathan Scott,TOT,NFL,16,"$1,300,000 ",North Central Texas College,Texas,TX
Jonathan Scott,TOT,NFL,16,"$1,300,000 ",North Central Texas College,Texas,TX
Jonathan Scott,TOT,NFL,16,"$672,941 ",North Central Texas College,Texas,TX
John Simon,TOT,NFL,16,"$1,671,000 ",Louisiana Tech University,Louisiana Tech,LA
John Simon,TOT,NFL,16,"$1,671,000 ",,Ohio St.,
John Simon,TOT,NFL,16,"$6,000,000 ",Louisiana Tech University,Louisiana Tech,LA
John Simon,TOT,NFL,16,"$6,000,000 ",,Ohio St.,
John Simon,TOT,NFL,16,"$1,105,699 ",Louisiana Tech University,Louisiana Tech,LA
John Simon,TOT,NFL,16,"$1,105,699 ",,Ohio St.,
Geno Smith,TOT,NFL,16,"$912,655 ",West Virginia State University,West Virginia,WV
Geno Smith,TOT,NFL,16,"$1,140,819 ",West Virginia State University,West Virginia,WV
Geno Smith,TOT,NFL,16,"$1,368,983 ",West Virginia State University,West Virginia,WV
Geno Smith,TOT,NFL,16,"$1,597,146 ",West Virginia State University,West Virginia,WV
Geno Smith,TOT,NFL,16,"$1,087,500 ",West Virginia State University,West Virginia,WV
Geno Smith,TOT,NFL,16,"$1,000,000 ",West Virginia State University,West Virginia,WV
Shaun Suisham,TOT,NFL,16,"$1,147,500 ",Bowling Green State University,Bowling Green,OH
Shaun Suisham,TOT,NFL,16,"$1,147,500 ",Bowling Green State University,Bowling Green,OH
Shaun Suisham,TOT,NFL,16,"$1,687,500 ",Bowling Green State University,Bowling Green,OH
Shaun Suisham,TOT,NFL,16,"$1,762,500 ",Bowling Green State University,Bowling Green,OH
Shaun Suisham,TOT,NFL,16,"$1,762,500 ",Bowling Green State University,Bowling Green,OH
Shaun Suisham,TOT,NFL,16,"$2,066,000 ",Bowling Green State University,Bowling Green,OH
Terrell Thomas,NYG,NFL,16,"$817,750 ",,USC,
Terrell Thomas,NYG,NFL,16,"$817,750 ",,USC,
Terrell Thomas,NYG,NFL,16,"$1,250,000 ",,USC,
Terrell Thomas,NYG,NFL,16,"$1,450,000 ",,USC,
Kyle Wilson,TOT,NFL,16,"$1,507,400 ",,Boise St.,
Kyle Wilson,TOT,NFL,16,"$1,507,400 ",,Boise St.,
Kyle Wilson,TOT,NFL,16,"$2,834,400 ",,Boise St.,
Kyle Wilson,TOT,NFL,16,"$2,010,400 ",,Boise St.,
Kyle Wilson,TOT,NFL,16,"$2,387,400 ",,Boise St.,
Tavon Wilson,TOT,NFL,16,"$766,891 ",Eastern Illinois University,Illinois,IL
Tavon Wilson,TOT,NFL,16,"$958,663 ",Eastern Illinois University,Illinois,IL
Tavon Wilson,TOT,NFL,16,"$1,150,335 ",Eastern Illinois University,Illinois,IL
Tavon Wilson,TOT,NFL,16,"$1,342,057 ",Eastern Illinois University,Illinois,IL
Tavon Wilson,TOT,NFL,16,"$1,050,000 ",Eastern Illinois University,Illinois,IL
Tavon Wilson,TOT,NFL,16,"$1,650,000 ",Eastern Illinois University,Illinois,IL
Tavon Wilson,TOT,NFL,16,"$3,128,125 ",Eastern Illinois University,Illinois,IL
Billy Winn,TOT,NFL,16,"$1,542,000 ",,Boise St.,
Corey Wootton,TOT,NFL,16,"$1,449,793 ",Northwestern Oklahoma State University,Northwestern,OK
Corey Wootton,TOT,NFL,16,"$1,700,000 ",Northwestern Oklahoma State University,Northwestern,OK
Isa Abdul-Quddus,TOT,NFL,15,"$695,000 ",Fordham University,Fordham,NY
Isa Abdul-Quddus,TOT,NFL,15,"$1,500,000 ",Fordham University,Fordham,NY
Isa Abdul-Quddus,TOT,NFL,15,"$2,583,333 ",Fordham University,Fordham,NY
Tim Barnes,TOT,NFL,15,"$710,017 ",Missouri Southern State University,Missouri,MO
Tim Barnes,TOT,NFL,15,"$2,850,000 ",Missouri Southern State University,Missouri,MO
Jason Brown,RAM,NFL,15,"$6,200,000 ",North Carolina A&T State University,North Carolina,NC
Jason Brown,RAM,NFL,15,"$6,200,000 ",North Carolina A&T State University,North Carolina,NC
Adam Carriker,WAS,NFL,15,"$1,420,000 ",University of Nebraska at Kearney,Nebraska,NE
Adam Carriker,WAS,NFL,15,"$1,420,000 ",University of Nebraska at Kearney,Nebraska,NE
Adam Carriker,WAS,NFL,15,"$1,531,250 ",University of Nebraska at Kearney,Nebraska,NE
Adam Carriker,WAS,NFL,15,"$2,800,000 ",University of Nebraska at Kearney,Nebraska,NE
T.J. Clemmings,TOT,NFL,15,"$1,907,000 ",University of Pittsburgh,Pittsburgh,PA
Ross Cockrell,TOT,NFL,15,"$1,100,000 ",Duke University,Duke,NC
Ross Cockrell,TOT,NFL,15,"$2,600,000 ",Duke University,Duke,NC
Jonathan Cooper,TOT,NFL,15,"$2,645,273 ",North Carolina A&T State University,North Carolina,NC
Jonathan Cooper,TOT,NFL,15,"$3,306,591 ",North Carolina A&T State University,North Carolina,NC
Jonathan Cooper,TOT,NFL,15,"$3,967,910 ",North Carolina A&T State University,North Carolina,NC
Jonathan Cooper,TOT,NFL,15,"$1,656,250 ",North Carolina A&T State University,North Carolina,NC
Patrick Crayton,TOT,NFL,15,"$2,350,000 ",,NW Oklahoma St.,
Patrick Crayton,TOT,NFL,15,"$2,350,000 ",,NW Oklahoma St.,
Damion Square,TOT,NFL,13,"$2,612,500 ",University of Alabama,Alabama,AL
Fred Davis,WAS,NFL,15,"$945,500 ",,USC,
Fred Davis,WAS,NFL,15,"$945,500 ",,West. Carolina,
Antoine Caldwell,HTX,NFL,12,"$726,062 ",University of Alabama,Alabama,AL
Fred Davis,WAS,NFL,15,"$945,500 ",,USC,
Fred Davis,WAS,NFL,15,"$945,500 ",,West. Carolina,
Antoine Caldwell,HTX,NFL,12,"$726,062 ",University of Alabama,Alabama,AL
Fred Davis,WAS,NFL,15,"$5,446,000 ",,USC,
Fred Davis,WAS,NFL,15,"$5,446,000 ",,West. Carolina,
Antoine Caldwell,HTX,NFL,12,"$816,062 ",University of Alabama,Alabama,AL
Fred Davis,WAS,NFL,15,"$2,500,000 ",,USC,
Fred Davis,WAS,NFL,15,"$2,500,000 ",,West. Carolina,
Jaquiski Tartt,SFO,NFL,12,"$915,821 ",Samford University,Samford,AL
Jaquiski Tartt,SFO,NFL,12,"$1,144,776 ",Samford University,Samford,AL
Joel Dreessen,TOT,NFL,15,"$1,225,000 ",,Colorado St.,
Joel Dreessen,TOT,NFL,15,"$1,225,000 ",,Colorado St.,
Joel Dreessen,TOT,NFL,15,"$1,666,666 ",,Colorado St.,
Joel Dreessen,TOT,NFL,15,"$3,666,666 ",,Colorado St.,
Tyler Eifert,CIN,NFL,15,"$1,501,091 ",University of Notre Dame,Notre Dame,IN
Tyler Eifert,CIN,NFL,15,"$1,876,364 ",University of Notre Dame,Notre Dame,IN
Tyler Eifert,CIN,NFL,15,"$2,251,637 ",University of Notre Dame,Notre Dame,IN
Tyler Eifert,CIN,NFL,15,"$2,626,909 ",University of Notre Dame,Notre Dame,IN
Tyler Eifert,CIN,NFL,15,"$4,782,000 ",University of Notre Dame,Notre Dame,IN
Tyler Eifert,CIN,NFL,15,"$4,750,000 ",University of Notre Dame,Notre Dame,IN
E.J. Gaines,TOT,NFL,15,"$1,797,000 ",Missouri Southern State University,Missouri,MO
E.J. Gaines,TOT,NFL,15,"$3,531,250 ",Missouri Southern State University,Missouri,MO
Markus Golden,CRD,NFL,15,"$712,424 ",Missouri Southern State University,Missouri,MO
Markus Golden,CRD,NFL,15,"$890,530 ",Missouri Southern State University,Missouri,MO
Markus Golden,CRD,NFL,15,"$1,068,636 ",Missouri Southern State University,Missouri,MO
Markus Golden,CRD,NFL,15,"$1,246,742 ",Missouri Southern State University,Missouri,MO
Todd Heap,TOT,NFL,15,"$2,125,000 ",,Arizona St.,
Todd Heap,TOT,NFL,15,"$2,125,000 ",,Arizona St.,
Todd Heap,TOT,NFL,15,"$1,034,375 ",,Arizona St.,
Will Hill,TOT,NFL,15,"$2,416,045 ",Central Florida Community College,Florida,FL
Will Hill,TOT,NFL,15,"$2,416,045 ",,Bishop,
Chris Hope,TOT,NFL,15,"$8,000,000 ",,Florida St.,
Chris Hope,TOT,NFL,15,"$8,000,000 ",,Florida St.,
Margus Hunt,TOT,NFL,15,"$667,473 ",,SMU,
Margus Hunt,TOT,NFL,15,"$834,341 ",,SMU,
Margus Hunt,TOT,NFL,15,"$1,001,209 ",,SMU,
Margus Hunt,TOT,NFL,15,"$1,168,077 ",,SMU,
Margus Hunt,TOT,NFL,15,"$2,068,750 ",,SMU,
Margus Hunt,TOT,NFL,15,"$2,468,750 ",,SMU,
Peria Jerry,ATL,NFL,15,"$1,800,000 ",Mississippi College,Mississippi,MS
Peria Jerry,ATL,NFL,15,"$1,800,000 ",Mississippi College,Mississippi,MS
Peria Jerry,ATL,NFL,15,"$1,950,000 ",Mississippi College,Mississippi,MS
Peria Jerry,ATL,NFL,15,"$2,010,000 ",Mississippi College,Mississippi,MS
Sean Jones,TOT,NFL,15,"$1,250,000 ",Coastal Georgia Community College,Georgia,GA
Sean Jones,TOT,NFL,15,"$1,250,000 ",Northeastern Illinois University,Northeastern,IL
Sean Jones,TOT,NFL,15,"$1,250,000 ",Coastal Georgia Community College,Georgia,GA
Sean Jones,TOT,NFL,15,"$1,250,000 ",Northeastern Illinois University,Northeastern,IL
Dennis Kelly,TOT,NFL,15,"$707,200 ",Purdue University,Purdue,IN
Dennis Kelly,TOT,NFL,15,"$760,000 ",Purdue University,Purdue,IN
Dennis Kelly,TOT,NFL,15,"$1,013,333 ",Purdue University,Purdue,IN
Dennis Kelly,TOT,NFL,15,"$1,308,333 ",Purdue University,Purdue,IN
Marquette King,TOT,NFL,15,"$1,542,000 ",,Fort Valley St.,
Marquette King,TOT,NFL,15,"$5,050,000 ",,Fort Valley St.,
Marquette King,TOT,NFL,15,"$2,550,000 ",,Fort Valley St.,
Karl Klug,OTI,NFL,15,"$693,613 ",Iowa State University,Iowa,IA
Karl Klug,OTI,NFL,15,"$1,500,000 ",Iowa State University,Iowa,IA
Karl Klug,OTI,NFL,15,"$2,250,000 ",Iowa State University,Iowa,IA
Karl Klug,OTI,NFL,15,"$2,468,750 ",Iowa State University,Iowa,IA
Cooper Kupp,RAM,NFL,15,"$878,690 ",,East. Washington,
Sean Lissemore,TOT,NFL,15,"$952,150 ",,William & Mary,
Sean Lissemore,TOT,NFL,15,"$1,000,000 ",,William & Mary,
Sean Lissemore,TOT,NFL,15,"$1,250,000 ",,William & Mary,
Sean Lissemore,TOT,NFL,15,"$1,750,000 ",,William & Mary,
Ricardo Mathews,TOT,NFL,15,"$920,000 ",University of Cincinnati,Cincinnati,OH
Jamon Meredith,TOT,NFL,15,"$900,000 ",South Carolina State University,South Carolina,SC
Jamon Meredith,TOT,NFL,15,"$745,000 ",South Carolina State University,South Carolina,SC
Ty Montgomery,TOT,NFL,15,"$788,636 ",Stanford University,Stanford,CA
Brock Osweiler,TOT,NFL,15,"$799,244 ",,Arizona St.,
Brock Osweiler,TOT,NFL,15,"$959,096 ",,Arizona St.,
Brock Osweiler,TOT,NFL,15,"$1,118,944 ",,Arizona St.,
Brock Osweiler,TOT,NFL,15,"$12,000,000 ",,Arizona St.,
Brock Osweiler,TOT,NFL,15,"$775,000 ",,Arizona St.,
Jordan Phillips,TOT,NFL,15,"$793,256 ",East Oklahoma State College,Oklahoma,OK
Jordan Phillips,TOT,NFL,15,"$991,570 ",East Oklahoma State College,Oklahoma,OK
Jordan Phillips,TOT,NFL,15,"$1,189,884 ",East Oklahoma State College,Oklahoma,OK
Jordan Phillips,TOT,NFL,15,"$787,603 ",East Oklahoma State College,Oklahoma,OK
Kenny Phillips,TOT,NFL,15,"$1,603,750 ",,Miami (FL),
Kenny Phillips,TOT,NFL,15,"$1,603,750 ",,Miami (FL),
Kenny Phillips,TOT,NFL,15,"$2,961,250 ",,Miami (FL),
Calvin Pryor,TOT,NFL,15,"$1,556,955 ",University of Louisville,Louisville,KY
Calvin Pryor,TOT,NFL,15,"$1,946,194 ",University of Louisville,Louisville,KY
Calvin Pryor,TOT,NFL,15,"$2,335,433 ",University of Louisville,Louisville,KY
Sheldon Rankins,NOR,NFL,15,"$2,327,572 ",University of Louisville,Louisville,KY
Sheldon Rankins,NOR,NFL,15,"$2,909,465 ",University of Louisville,Louisville,KY
Sheldon Rankins,NOR,NFL,15,"$3,491,358 ",University of Louisville,Louisville,KY
Matt Roth,TOT,NFL,15,"$3,000,000 ",Iowa State University,Iowa,IA
Matt Roth,TOT,NFL,15,"$3,000,000 ",Iowa State University,Iowa,IA
Jake Ryan,GNB,NFL,15,"$2,021,169 ",Central Michigan University,Michigan,MI
Brian Schwenke,TOT,NFL,15,"$1,787,065 ",California Lutheran University,California,CA
Jaquiski Tartt,SFO,NFL,12,"$1,373,731 ",Samford University,Samford,AL
Jaquiski Tartt,SFO,NFL,12,"$3,102,686 ",Samford University,Samford,AL
Cody Parkey,TOT,NFL,11,"$3,812,500 ",Auburn University,Auburn,AL
Reggie Ragland,KAN,NFL,11,"$1,062,067 ",University of Alabama,Alabama,AL
Jamar Taylor,TOT,NFL,15,"$659,300 ",,Boise St.,
Jamar Taylor,TOT,NFL,15,"$824,125 ",,Boise St.,
Jamar Taylor,TOT,NFL,15,"$988,950 ",,Boise St.,
Jamar Taylor,TOT,NFL,15,"$1,649,475 ",,Boise St.,
Jamar Taylor,TOT,NFL,15,"$3,275,000 ",,Boise St.,
Donald Thomas,TOT,NFL,15,"$750,000 ",Central Connecticut State University,Connecticut,CT
Donald Thomas,TOT,NFL,15,"$2,750,000 ",Central Connecticut State University,Connecticut,CT
Donald Thomas,TOT,NFL,15,"$3,750,000 ",Central Connecticut State University,Connecticut,CT
Marcus Trufant,SEA,NFL,15,"$6,183,333 ",,Washington St.,
Marcus Trufant,SEA,NFL,15,"$6,183,333 ",,Washington St.,
Marcus Trufant,SEA,NFL,15,"$1,300,000 ",,Washington St.,
Cassius Vaughn,TOT,NFL,15,"$1,323,000 ",Mississippi College,Mississippi,MS
Blair Walsh,TOT,NFL,15,"$2,239,483 ",Coastal Georgia Community College,Georgia,GA
Blair Walsh,TOT,NFL,15,"$1,034,375 ",Coastal Georgia Community College,Georgia,GA
Trae Waynes,MIN,NFL,15,"$2,353,520 ",,Michigan St.,
Trae Waynes,MIN,NFL,15,"$2,941,901 ",,Michigan St.,
Trae Waynes,MIN,NFL,15,"$3,530,281 ",,Michigan St.,
Trae Waynes,MIN,NFL,15,"$4,118,663 ",,Michigan St.,
Brandon Weeden,TOT,NFL,15,"$1,469,745 ",,Oklahoma St.,
Brandon Weeden,TOT,NFL,15,"$1,837,181 ",,Oklahoma St.,
Brandon Weeden,TOT,NFL,15,"$1,737,500 ",,Oklahoma St.,
Beanie Wells,CRD,NFL,15,"$1,585,000 ",,Ohio St.,
Beanie Wells,CRD,NFL,15,"$1,585,000 ",,Ohio St.,
Beanie Wells,CRD,NFL,15,"$3,017,500 ",,Ohio St.,
Usama Young,TOT,NFL,15,"$1,700,000 ",,Kent St.,
Usama Young,TOT,NFL,15,"$1,700,000 ",,Kent St.,
Usama Young,TOT,NFL,15,"$1,800,000 ",,Kent St.,
Usama Young,TOT,NFL,15,"$985,000 ",,Kent St.,
Usama Young,TOT,NFL,15,"$1,235,000 ",,Kent St.,
Javorius Allen,RAV,NFL,14,"$823,618 ",,USC,
Henry Anderson,TOT,NFL,14,"$782,919 ",Stanford University,Stanford,CA
Henry Anderson,TOT,NFL,14,"$1,907,000 ",Stanford University,Stanford,CA
Matt Asiata,MIN,NFL,14,"$800,000 ",College of Eastern Utah,Utah,UT
Matt Asiata,MIN,NFL,14,"$840,000 ",College of Eastern Utah,Utah,UT
Marion Barber,TOT,NFL,14,"$2,250,000 ","Minnesota State University, Mankato",Minnesota,MN
Marion Barber,TOT,NFL,14,"$2,250,000 ","Minnesota State University, Mankato",Minnesota,MN
Marion Barber,TOT,NFL,14,"$2,250,000 ","Minnesota State University, Mankato",Minnesota,MN
Marion Barber,TOT,NFL,14,"$2,250,000 ","Minnesota State University, Mankato",Minnesota,MN
Jacob Bell,RAM,NFL,14,"$4,297,078 ",,Miami (OH),
Jacob Bell,RAM,NFL,14,"$4,297,078 ",,Miami (OH),
Jacob Bell,RAM,NFL,14,"$890,000 ",,Miami (OH),
Nick Bellore,TOT,NFL,14,"$1,431,000 ",Central Michigan University,Central Michigan,MI
Nick Bellore,TOT,NFL,14,"$1,170,000 ",Central Michigan University,Central Michigan,MI
Nick Bellore,TOT,NFL,14,"$1,130,000 ",Central Michigan University,Central Michigan,MI
E.J. Biggers,TOT,NFL,14,"$1,455,100 ",,West. Michigan,
E.J. Biggers,TOT,NFL,14,"$1,500,000 ",,West. Michigan,
Will Blackmon,TOT,NFL,14,"$976,706 ",,Boston Col.,
Will Blackmon,TOT,NFL,14,"$975,000 ",,Boston Col.,
Artie Burns,PIT,NFL,14,"$1,743,814 ",,Miami (FL),
Artie Burns,PIT,NFL,14,"$2,179,768 ",,Miami (FL),
Artie Burns,PIT,NFL,14,"$2,615,721 ",,Miami (FL),
Jordan Cameron,TOT,NFL,14,"$674,350 ",,USC,
Jordan Cameron,TOT,NFL,14,"$1,550,350 ",,USC,
Jordan Cameron,TOT,NFL,14,"$4,562,500 ",,USC,
Jordan Cameron,TOT,NFL,14,"$8,000,000 ",,USC,
Jacques Cesaire,SDG,NFL,14,"$1,060,000 ",,Southern Connecticut St.,
Jacques Cesaire,SDG,NFL,14,"$1,060,000 ",,Southern Connecticut St.,
Reggie Ragland,KAN,NFL,11,"$981,034 ",University of Alabama,Alabama,AL
Lawrence Tynes,NYG,NFL,11,"$1,500,000 ",Troy University,Troy,AL
Lawrence Tynes,NYG,NFL,11,"$1,500,000 ",Troy University,Troy,AL
Lawrence Tynes,NYG,NFL,11,"$1,600,000 ",Troy University,Troy,AL
Anthony Collins,TOT,NFL,14,"$717,625 ",Kansas City Kansas Community College,Kansas,KS
Anthony Collins,TOT,NFL,14,"$717,625 ",Kansas City Kansas Community College,Kansas,KS
Anthony Collins,TOT,NFL,14,"$1,025,000 ",Kansas City Kansas Community College,Kansas,KS
Anthony Collins,TOT,NFL,14,"$2,125,000 ",Kansas City Kansas Community College,Kansas,KS
Anthony Collins,TOT,NFL,14,"$6,000,000 ",Kansas City Kansas Community College,Kansas,KS
Marcus Cooper,TOT,NFL,14,"$5,000,000 ","Rutgers, the State University of New Jersey",Rutgers,NJ
Marcus Cooper,TOT,NFL,14,"$1,067,647 ","Rutgers, the State University of New Jersey",Rutgers,NJ
Zach Cunningham,HTX,NFL,14,"$813,044 ",Vanderbilt University,Vanderbilt,TN
Zach Cunningham,HTX,NFL,14,"$1,016,305 ",Vanderbilt University,Vanderbilt,TN
John Denney,MIA,NFL,14,"$853,750 ",,BYU,
John Denney,MIA,NFL,14,"$853,750 ",,BYU,
John Denney,MIA,NFL,14,"$988,750 ",,BYU,
John Denney,MIA,NFL,14,"$1,093,750 ",,BYU,
John Denney,MIA,NFL,14,"$975,087 ",,BYU,
John Denney,MIA,NFL,14,"$1,180,000 ",,BYU,
John Denney,MIA,NFL,14,"$1,215,000 ",,BYU,
Pat Elflein,MIN,NFL,14,"$871,210 ",,Ohio St.,
Kai Forbath,TOT,NFL,14,"$775,000 ",,UCLA,
Antonio Garay,SDG,NFL,14,"$815,000 ",,Boston Col.,
Antonio Garay,SDG,NFL,14,"$815,000 ",,Boston Col.,
Antonio Garay,SDG,NFL,14,"$1,600,000 ",,Boston Col.,
Nate Garner,MIA,NFL,14,"$1,000,000 ",Arkansas State University,Arkansas,AR
Nate Garner,MIA,NFL,14,"$1,000,000 ",Arkansas State University,Arkansas,AR
Nate Garner,MIA,NFL,14,"$1,650,000 ",Arkansas State University,Arkansas,AR
Nate Garner,MIA,NFL,14,"$1,266,666 ",Arkansas State University,Arkansas,AR
Nate Garner,MIA,NFL,14,"$1,791,666 ",Arkansas State University,Arkansas,AR
Gary Gibson,TOT,NFL,14,"$1,000,000 ","Rutgers, the State University of New Jersey",Rutgers,NJ
Gary Gibson,TOT,NFL,14,"$1,000,000 ","Rutgers, the State University of New Jersey",Rutgers,NJ
Adam Goldberg,RAM,NFL,14,"$860,000 ",University of Wyoming,Wyoming,WY
Adam Goldberg,RAM,NFL,14,"$860,000 ",University of Wyoming,Wyoming,WY
Kedric Golston,WAS,NFL,14,"$960,000 ",Coastal Georgia Community College,Georgia,GA
Kedric Golston,WAS,NFL,14,"$1,245,000 ",Coastal Georgia Community College,Georgia,GA
Kedric Golston,WAS,NFL,14,"$1,195,000 ",Coastal Georgia Community College,Georgia,GA
D.J. Hayden,TOT,NFL,14,"$1,877,036 ",Houston Baptist University,Houston,TX
D.J. Hayden,TOT,NFL,14,"$2,346,295 ",Houston Baptist University,Houston,TX
D.J. Hayden,TOT,NFL,14,"$2,815,554 ",Houston Baptist University,Houston,TX
D.J. Hayden,TOT,NFL,14,"$3,284,813 ",Houston Baptist University,Houston,TX
D.J. Hayden,TOT,NFL,14,"$3,593,750 ",Houston Baptist University,Houston,TX
D.J. Hayden,TOT,NFL,14,"$3,916,666 ",Houston Baptist University,Houston,TX
Roy Helu,TOT,NFL,14,"$672,563 ",University of Nebraska at Kearney,Nebraska,NE
Roy Helu,TOT,NFL,14,"$1,548,563 ",University of Nebraska at Kearney,Nebraska,NE
Roy Helu,TOT,NFL,14,"$2,100,000 ",University of Nebraska at Kearney,Nebraska,NE
Seantrel Henderson,TOT,NFL,14,"$778,816 ",,Miami (FL),
Seantrel Henderson,TOT,NFL,14,"$2,593,750 ",,Miami (FL),
Austin Hooper,ATL,NFL,14,"$823,357 ",Stanford University,Stanford,CA
Will Herring,TOT,NFL,10,"$1,533,333 ",Auburn University,Auburn,AL
Will Herring,TOT,NFL,10,"$1,533,333 ",Auburn University,Auburn,AL
Will Herring,TOT,NFL,10,"$1,733,333 ",Auburn University,Auburn,AL
Derek Landri,TOT,NFL,14,"$1,100,000 ",University of Notre Dame,Notre Dame,IN
Derek Landri,TOT,NFL,14,"$1,250,000 ",University of Notre Dame,Notre Dame,IN
Greg Little,TOT,NFL,14,"$756,250 ",North Carolina A&T State University,North Carolina,NC
Greg Little,TOT,NFL,14,"$907,500 ",North Carolina A&T State University,North Carolina,NC
Joe Looney,TOT,NFL,14,"$676,301 ",Wake Forest University,Wake Forest,NC
Joe Looney,TOT,NFL,14,"$825,000 ",Wake Forest University,Wake Forest,NC
Joe Looney,TOT,NFL,14,"$850,000 ",Wake Forest University,Wake Forest,NC
Joe Looney,TOT,NFL,14,"$1,225,000 ",Wake Forest University,Wake Forest,NC
Kaluka Maiava,TOT,NFL,14,"$1,408,333 ",,USC,
Colt McCoy,TOT,NFL,14,"$727,750 ",North Central Texas College,Texas,TX
Colt McCoy,TOT,NFL,14,"$1,375,000 ",North Central Texas College,Texas,TX
Colt McCoy,TOT,NFL,14,"$1,800,000 ",North Central Texas College,Texas,TX
Colt McCoy,TOT,NFL,14,"$3,600,000 ",North Central Texas College,Texas,TX
Colt McCoy,TOT,NFL,14,"$3,556,860 ",North Central Texas College,Texas,TX
Don Muhlbach,DET,NFL,14,"$880,000 ",,Texas A&M;,
Don Muhlbach,DET,NFL,14,"$880,000 ",,Texas A&M;,
Spencer Paysinger,TOT,NFL,14,"$1,431,000 ",Oregon State University,Oregon,OR
Joey Porter,TOT,NFL,14,"$1,500,000 ",,Colorado St.,
Joey Porter,TOT,NFL,14,"$1,500,000 ",,Colorado St.,
Stanford Routt,TOT,NFL,14,"$10,000,000 ",Houston Baptist University,Houston,TX
Stanford Routt,TOT,NFL,14,"$10,000,000 ",Houston Baptist University,Houston,TX
Stanford Routt,TOT,NFL,14,"$6,000,000 ",Houston Baptist University,Houston,TX
Tony Scheffler,TOT,NFL,14,"$2,250,000 ",,West. Michigan,
Tony Scheffler,TOT,NFL,14,"$2,250,000 ",,West. Michigan,
Tony Scheffler,TOT,NFL,14,"$2,550,000 ",,West. Michigan,
Marcus Sherels,MIN,NFL,14,"$1,000,000 ","Minnesota State University, Mankato",Minnesota,MN
Marcus Sherels,MIN,NFL,14,"$1,250,000 ","Minnesota State University, Mankato",Minnesota,MN
Marcus Sherels,MIN,NFL,14,"$2,000,000 ","Minnesota State University, Mankato",Minnesota,MN
Marcus Sherels,MIN,NFL,14,"$2,000,000 ","Minnesota State University, Mankato",Minnesota,MN
Marcus Sherels,MIN,NFL,14,"$1,400,000 ","Minnesota State University, Mankato",Minnesota,MN
Visanthe Shiancoe,TOT,NFL,14,"$4,200,000 ",,Morgan St.,
Visanthe Shiancoe,TOT,NFL,14,"$4,200,000 ",,Morgan St.,
Jeremy Shockey,TOT,NFL,14,"$3,812,500 ",,Miami (FL),
