,Player,salary,college,state,AV
8261,Corey Hilliard,"$1,900,000  ",Oklahoma St.,,9
8262,Jamaal Jackson,"$1,675,000  ",Delaware St.,,9
8263,Jamaal Jackson,"$1,675,000  ",Delaware St.,,9
8264,Rob Jackson,"$1,056,919  ",Kansas St.,,9
8265,Kelly Jennings,"$1,800,000  ",Miami (FL),,9
8266,Kelly Jennings,"$1,800,000  ",Miami (FL),,9
8267,Austin Johnson,"$1,029,496  ",Tennessee,TN,9
8268,Austin Johnson,"$1,029,496  ",Penn St.,,9
8269,Austin Johnson,"$1,286,870  ",Tennessee,TN,9
8270,Austin Johnson,"$1,286,870  ",Penn St.,,9
8271,Austin Johnson,"$1,544,244  ",Tennessee,TN,9
8272,Austin Johnson,"$1,544,244  ",Penn St.,,9
8273,Austin Johnson,"$1,029,496  ",Tennessee,TN,2
8274,Austin Johnson,"$1,029,496  ",Penn St.,,2
8275,Austin Johnson,"$1,286,870  ",Tennessee,TN,2
8276,Austin Johnson,"$1,286,870  ",Penn St.,,2
8277,Austin Johnson,"$1,544,244  ",Tennessee,TN,2
8278,Austin Johnson,"$1,544,244  ",Penn St.,,2
8279,Kevin Johnson,"$1,827,166  ",Syracuse,NY,9
8280,Kevin Johnson,"$1,827,166  ",Wake Forest,NC,9
8281,Kevin Johnson,"$1,827,166  ",Texas Southern,,9
8282,Kevin Johnson,"$2,283,957  ",Syracuse,NY,9
8283,Kevin Johnson,"$2,283,957  ",Wake Forest,NC,9
8284,Kevin Johnson,"$2,283,957  ",Texas Southern,,9
8285,Kevin Johnson,"$2,740,749  ",Syracuse,NY,9
8286,Kevin Johnson,"$2,740,749  ",Wake Forest,NC,9
8287,Kevin Johnson,"$2,740,749  ",Texas Southern,,9
8288,Kevin Johnson,"$3,197,541  ",Syracuse,NY,9
8289,Kevin Johnson,"$3,197,541  ",Wake Forest,NC,9
8290,Kevin Johnson,"$3,197,541  ",Texas Southern,,9
8291,Jamari Lattimore,"$1,431,000  ",Middle Tenn. St.,,9
8292,Shaq Lawson,"$1,868,904  ",Clemson,SC,9
8293,Shaq Lawson,"$2,336,130  ",Clemson,SC,9
8294,Shaq Lawson,"$2,803,356  ",Clemson,SC,9
8295,Olindo Mare,"$2,000,000  ",MacMurray,IL,9
8296,Olindo Mare,"$2,000,000  ",MacMurray,IL,9
8297,Trumaine McBride,"$1,309,375  ",Mississippi,MS,9
8298,Trumaine McBride,"$1,550,000  ",Mississippi,MS,9
8299,Danny McCray,"$730,000  ",LSU,,9
8300,Haruki Nakamura,"$1,200,000  ",Cincinnati,OH,9
8301,Haruki Nakamura,"$1,200,000  ",Cincinnati,OH,9
8302,Haruki Nakamura,"$1,033,333  ",Cincinnati,OH,9
8303,Ben Obomanu,"$2,266,667  ",Auburn,AL,9
8304,Ben Obomanu,"$2,266,667  ",Auburn,AL,9
8305,Ben Obomanu,"$2,166,667  ",Auburn,AL,9
8306,Nate Orchard,"$812,055  ",Utah,UT,9
8307,Nate Orchard,"$1,015,069  ",Utah,UT,9
8308,Nate Orchard,"$1,218,083  ",Utah,UT,9
8309,Nate Palmer,"$1,025,000  ",Illinois St.,,9
8310,Nate Palmer,"$1,275,000  ",Illinois St.,,9
8311,Andrew Quarless,"$1,368,606  ",Penn St.,,9
8312,Andrew Quarless,"$1,250,000  ",Penn St.,,9
8313,Andrew Quarless,"$1,750,000  ",Penn St.,,9
8314,Brent Qvale,"$1,907,000  ",Nebraska,NE,9
8315,Dallas Reynolds,"$700,000  ",BYU,,9
8316,Jordan Richards,"$843,534  ",Stanford,CA,9
8317,Jordan Richards,"$1,012,240  ",Stanford,CA,9
8318,Jordan Richards,"$941,121  ",Stanford,CA,9
8319,Tyler Shatley,"$977,500  ",Clemson,SC,9
8320,Tyler Shatley,"$1,027,500  ",Clemson,SC,9
8321,Julian Stanford,"$1,475,000  ",Wagner,NY,9
8322,Darrell Stuckey,"$756,500  ",Kansas,KS,9
8323,Darrell Stuckey,"$1,163,750  ",Kansas,KS,9
8324,Darrell Stuckey,"$1,433,750  ",Kansas,KS,9
8325,Darrell Stuckey,"$1,668,750  ",Kansas,KS,9
8326,Nathan Stupar,"$1,075,000  ",Penn St.,,9
8327,Nathan Stupar,"$1,800,000  ",Penn St.,,9
8328,Nathan Stupar,"$1,000,000  ",Penn St.,,9
8329,Will Sutton,"$761,517  ",Arizona St.,,9
8330,Danny Watkins,"$1,442,900  ",Baylor,TX,9
8331,Danny Watkins,"$1,442,900  ",Baylor,TX,9
8332,Danny Watkins,"$1,803,625  ",Baylor,TX,9
8333,Floyd Womack,"$1,700,000  ",Mississippi St.,,9
8334,Floyd Womack,"$1,700,000  ",Mississippi St.,,9
8335,Tim Wright,"$771,250  ",Rutgers,NJ,9
8336,Jarius Wynn,"$1,075,000  ",Georgia,GA,9
8337,Dave Zastudil,"$900,000  ",Ohio,OH,9
8338,Dave Zastudil,"$1,575,000  ",Ohio,OH,9
8339,Dave Zastudil,"$1,252,500  ",Ohio,OH,9
8340,Jason Allen,"$1,030,000  ",Tennessee,TN,8
8341,Jason Allen,"$1,030,000  ",Tennessee,TN,8
8342,Jason Allen,"$3,625,000  ",Tennessee,TN,8
8343,Antwan Applewhite,"$765,000  ",San Diego St.,,8
8344,Javier Arenas,"$1,367,166  ",Alabama,AL,8
8345,Javier Arenas,"$1,367,166  ",Alabama,AL,8
8346,Javier Arenas,"$898,750  ",Alabama,AL,8
8347,Chidobe Awuzie,"$778,834  ",Colorado,CO,8
8348,Chidobe Awuzie,"$973,543  ",Colorado,CO,8
8349,Montee Ball,"$787,347  ",Wisconsin,WI,8
8350,Antwan Barnes,"$1,300,000  ",Florida International,FL,8
8351,Antwan Barnes,"$1,300,000  ",Florida International,FL,8
8352,Antwan Barnes,"$1,900,000  ",Florida International,FL,8
8353,Antwan Barnes,"$1,050,000  ",Florida International,FL,8
8354,Josh Bellamy,"$1,907,000  ",Louisville,KY,8
8355,Arrelious Benn,"$1,680,000  ",Illinois,IL,8
8356,Arrelious Benn,"$1,680,000  ",Illinois,IL,8
8357,Arrelious Benn,"$1,015,000  ",Illinois,IL,8
8358,Arrelious Benn,"$730,000  ",Illinois,IL,8
8359,Arrelious Benn,"$935,000  ",Illinois,IL,8
8360,Rocky Bernard,"$925,000  ",Texas A&M;,,8
8361,Jordan Black,"$890,000  ",Notre Dame,IN,8
8362,Angelo Blackson,"$1,240,000  ",Auburn,AL,8
8363,Stewart Bradley,"$3,000,000  ",Nebraska,NE,8
8364,Stewart Bradley,"$3,000,000  ",Nebraska,NE,8
8365,Stewart Bradley,"$4,000,000  ",Nebraska,NE,8
8366,Stewart Bradley,"$1,200,000  ",Nebraska,NE,8
8367,Jarrett Bush,"$1,733,333  ",Utah St.,,8
8368,Jarrett Bush,"$1,733,333  ",Utah St.,,8
8369,Jarrett Bush,"$1,433,333  ",Utah St.,,8
8370,Jarrett Bush,"$1,783,333  ",Utah St.,,8
8371,Jarrett Bush,"$2,033,333  ",Utah St.,,8
8372,Greg Camarillo,"$925,000  ",Stanford,CA,8
8373,Greg Camarillo,"$925,000  ",Stanford,CA,8
8374,Alex Carrington,"$756,000  ",Arkansas St.,,8
8375,Alex Carrington,"$846,000  ",Arkansas St.,,8
8376,Alex Carrington,"$1,500,000  ",Arkansas St.,,8
8377,Garrett Celek,"$710,000  ",Michigan St.,,8
8378,Garrett Celek,"$1,915,625  ",Michigan St.,,8
8379,Garrett Celek,"$2,575,000  ",Michigan St.,,8
8380,Garrett Celek,"$2,653,125  ",Michigan St.,,8
8381,Chris Cooley,"$6,133,333  ",Utah St.,,8
8382,Chris Cooley,"$6,133,333  ",Utah St.,,8
8383,Jeff Cumberland,"$1,323,000  ",Illinois,IL,8
8384,Jeff Cumberland,"$1,900,000  ",Illinois,IL,8
8385,Jeff Cumberland,"$1,900,000  ",Illinois,IL,8
8386,Jermaine Cunningham,"$1,284,375  ",Florida,FL,8
8387,Jermaine Cunningham,"$1,284,375  ",Florida,FL,8
8388,Jermaine Cunningham,"$849,375  ",Florida,FL,8
8389,Anthony Dixon,"$660,150  ",Mississippi St.,,8
8390,Anthony Dixon,"$1,016,666  ",Mississippi St.,,8
8391,Anthony Dixon,"$1,266,666  ",Mississippi St.,,8
8392,Larry Donnell,"$1,671,000  ",Grambling St.,,8
8393,Quinton Dunbar,"$865,334  ",Florida,FL,8
8394,Quinton Dunbar,"$1,750,000  ",Florida,FL,8
8395,Larry English,"$1,905,000  ",Northern Illinois,IL,8
8396,Larry English,"$1,905,000  ",Northern Illinois,IL,8
8397,Larry English,"$2,172,500  ",Northern Illinois,IL,8
8398,Larry English,"$2,440,000  ",Northern Illinois,IL,8
8399,Kyler Fackrell,"$836,512  ",Utah St.,,8
8400,Andre Fluellen,"$1,200,000  ",Florida St.,,8
8401,Andre Fluellen,"$1,200,000  ",Florida St.,,8
8402,Matt Flynn,"$4,000,000  ",LSU,,8
8403,Matt Flynn,"$1,078,750  ",LSU,,8
8404,Phillip Gaines,"$755,778  ",Rice,TX,8
8405,Phillip Gaines,"$855,778  ",Rice,TX,8
8406,Dylan Gandy,"$1,435,000  ",Texas Tech,TX,8
8407,Dylan Gandy,"$1,435,000  ",Texas Tech,TX,8
8408,Dylan Gandy,"$1,850,000  ",Texas Tech,TX,8
8409,Brett Goode,"$881,250  ",Arkansas,AR,8
8410,Brett Goode,"$821,250  ",Arkansas,AR,8
8411,Brett Goode,"$836,250  ",Arkansas,AR,8
8412,Brett Goode,"$976,250  ",Arkansas,AR,8
8413,Ryan Groy,"$2,500,000  ",Wisconsin,WI,8
8414,Ryan Groy,"$2,500,000  ",Wisconsin,WI,8
8415,Ra'Shede Hageman,"$970,153  ",Minnesota,MN,8
8416,Ra'Shede Hageman,"$1,212,691  ",Minnesota,MN,8
8417,Ra'Shede Hageman,"$1,455,230  ",Minnesota,MN,8
8418,Clay Harbor,"$1,500,000  ",SW Missouri St.,,8
8419,Clay Harbor,"$1,500,000  ",SW Missouri St.,,8
8420,Albert Haynesworth,"$1,500,000  ",Tennessee,TN,8
8421,Albert Haynesworth,"$1,500,000  ",Tennessee,TN,8
8422,Alex Henery,"$660,027  ",Nebraska,NE,8
8423,Artis Hicks,"$1,500,000  ",Memphis,TN,8
8424,Artis Hicks,"$1,500,000  ",Memphis,TN,8
8425,Artis Hicks,"$1,500,000  ",Memphis,TN,8
8426,Tyrell Johnson,"$922,500  ",Arkansas St.,,8
8427,Tyrell Johnson,"$922,500  ",Arkansas St.,,8
8428,Brett Jones,"$2,914,000  ",Regina (Canada),,8
8429,Nate Kaeding,"$1,800,000  ",Iowa,IA,8
8430,Nate Kaeding,"$1,800,000  ",Iowa,IA,8
8431,Nate Kaeding,"$1,125,000  ",Iowa,IA,8
8432,Aaron Kampman,"$4,950,000  ",Iowa,IA,8
8433,Aaron Kampman,"$4,950,000  ",Iowa,IA,8
8434,Brandon Keith,"$1,835,000  ",Northern Iowa,IA,8
8435,Brandon Keith,"$1,835,000  ",Northern Iowa,IA,8
8436,Jon Kitna,"$3,200,000  ",Central Washington,WA,8
8437,Jon Kitna,"$3,200,000  ",Central Washington,WA,8
8438,Chris Kluwe,"$1,513,333  ",UCLA,,8
8439,Chris Kluwe,"$1,513,333  ",UCLA,,8
8440,Chris Kluwe,"$1,633,333  ",UCLA,,8
8441,Michael Koenen,"$3,500,000  ",West. Washington,,8
8442,Michael Koenen,"$3,500,000  ",West. Washington,,8
8443,Michael Koenen,"$3,000,000  ",West. Washington,,8
8444,Michael Koenen,"$3,250,000  ",West. Washington,,8
8445,Michael Koenen,"$3,250,000  ",West. Washington,,8
8446,Anthony Levine,"$1,000,000  ",Tennessee St.,,8
8447,Anthony Levine,"$1,200,000  ",Tennessee St.,,8
8448,Anthony Levine,"$1,033,333  ",Tennessee St.,,8
8449,Anthony Levine,"$1,533,333  ",Tennessee St.,,8
8450,Patrick Lewis,"$900,000  ",Texas A&M;,,8
8451,Chris Maragos,"$955,000  ",Wisconsin,WI,8
8452,Chris Maragos,"$950,000  ",Wisconsin,WI,8
8453,Chris Maragos,"$1,400,000  ",Wisconsin,WI,8
8454,Chris Maragos,"$1,950,000  ",Wisconsin,WI,8
8455,Chris Maragos,"$1,500,000  ",Wisconsin,WI,8
8456,Chris Maragos,"$1,925,000  ",Wisconsin,WI,8
8457,Marcus Maye,"$1,191,643  ",Florida,FL,8
8458,Marcus Maye,"$1,489,554  ",Florida,FL,8
8459,Turk McBride,"$1,200,000  ",Tennessee,TN,8
8460,Turk McBride,"$1,200,000  ",Tennessee,TN,8
8461,Turk McBride,"$1,000,000  ",Tennessee,TN,8
8462,Cameron Meredith,"$2,700,000  ",Illinois St.,,8
8463,D.J. Moore,"$2,031,148  ",Vanderbilt,TN,8
8464,D.J. Moore,"$2,031,148  ",Vanderbilt,TN,6
8465,Chris Ogbonnaya,"$775,000  ",Texas,TX,8
8466,Rich Ohrnberger,"$675,000  ",Penn St.,,8
8467,Branden Oliver,"$800,000  ",Buffalo,NY,8
8468,Jeff Otah,"$2,191,250  ",Pittsburgh,PA,8
8469,Jeff Otah,"$2,191,250  ",Pittsburgh,PA,8
8470,Matt Overton,"$1,300,000  ",West. Washington,,8
8471,Matt Overton,"$800,000  ",West. Washington,,8
8472,Logan Paulsen,"$996,666  ",UCLA,,8
8473,Logan Paulsen,"$2,236,666  ",UCLA,,8
8474,Logan Paulsen,"$2,116,668  ",UCLA,,8
8475,Logan Paulsen,"$760,000  ",UCLA,,8
8476,Austin Pettis,"$724,567  ",Boise St.,,8
8477,Will Rackley,"$794,802  ",Lehigh,PA,8
8478,LaRoy Reynolds,"$1,300,000  ",Virginia,VA,8
8479,Denard Robinson,"$728,403  ",Michigan,MI,8
8480,Ty Sambrailo,"$874,081  ",Colorado St.,,8
8481,Ty Sambrailo,"$784,633  ",Colorado St.,,8
8482,Ty Sambrailo,"$959,447  ",Colorado St.,,8
8483,Isaac Seumalo,"$854,966  ",Oregon St.,,8
8484,Steve Slaton,"$1,200,000  ",West Virginia,WV,8
8485,Steve Slaton,"$1,200,000  ",West Virginia,WV,8
8486,Jason Spriggs,"$909,871  ",Indiana,IN,8
8487,Jason Spriggs,"$1,137,339  ",Indiana,IN,8
8488,Jason Spriggs,"$1,364,807  ",Indiana,IN,8
8489,Caleb Sturgis,"$1,050,000  ",Florida,FL,8
8490,Levine Toilolo,"$1,746,146  ",Stanford,CA,8
8491,Levine Toilolo,"$2,500,000  ",Stanford,CA,8
8492,Levine Toilolo,"$1,500,000  ",Stanford,CA,8
8493,Brynden Trawick,"$825,000  ",Troy,AL,8
8494,Brynden Trawick,"$3,000,000  ",Troy,AL,8
8495,Brynden Trawick,"$1,750,000  ",Troy,AL,8
8496,Reggie Walker,"$832,500  ",Kansas St.,,8
8497,Reggie Walker,"$890,000  ",Kansas St.,,8
8498,Greg Warren,"$785,000  ",North Carolina,NC,8
8499,Greg Warren,"$785,000  ",North Carolina,NC,8
8500,Greg Warren,"$925,000  ",North Carolina,NC,8
8501,Fozzy Whittaker,"$1,350,000  ",Texas,TX,8
8502,Fozzy Whittaker,"$1,150,000  ",Texas,TX,8
8503,Duke Williams,"$702,563  ",Nevada,NV,8
8504,Brad Wing,"$1,100,000  ",LSU,,8
8505,Brad Wing,"$1,800,000  ",LSU,,8
8506,Titus Young,"$829,331  ",Boise St.,,8
8507,Titus Young,"$829,331  ",Boise St.,,8
8508,Titus Young,"$1,642,664  ",Boise St.,,8
8509,Brendon Ayanbadejo,"$1,285,000  ",UCLA,,7
8510,Brendon Ayanbadejo,"$1,285,000  ",UCLA,,7
8511,Brendon Ayanbadejo,"$1,058,333  ",UCLA,,7
8512,Jackie Battle,"$750,000  ",Houston,TX,7
8513,Jackie Battle,"$750,000  ",Houston,TX,7
8514,Da'Quan Bowers,"$701,025  ",Clemson,SC,7
8515,Da'Quan Bowers,"$701,025  ",Clemson,SC,7
8516,Da'Quan Bowers,"$876,281  ",Clemson,SC,7
8517,Da'Quan Bowers,"$1,051,537  ",Clemson,SC,7
8518,Da'Quan Bowers,"$1,120,820  ",Clemson,SC,7
8519,Beau Brinkley,"$828,000  ",Missouri,MO,7
8520,Beau Brinkley,"$1,068,000  ",Missouri,MO,7
8521,Beau Brinkley,"$1,168,000  ",Missouri,MO,7
8522,Beau Brinkley,"$1,268,000  ",Missouri,MO,7
8523,Jay Bromley,"$705,969  ",Syracuse,NY,7
8524,Jay Bromley,"$805,969  ",Syracuse,NY,7
8525,Jay Bromley,"$910,969  ",Syracuse,NY,7
8526,Andre Brown,"$2,023,000  ",Miami (FL),,7
8527,Andre Brown,"$2,023,000  ",North Carolina St.,,7
8528,Jonathan Bullard,"$805,630  ",Florida,FL,7
8529,Jonathan Bullard,"$924,630  ",Florida,FL,7
8530,James Casey,"$4,015,000  ",Rice,TX,7
8531,James Casey,"$3,985,000  ",Rice,TX,7
8532,Le'Raven Clark,"$836,433  ",Texas Tech,TX,7
8533,Kellen Clemens,"$1,177,500  ",Oregon,OR,7
8534,Kellen Clemens,"$1,822,500  ",Oregon,OR,7
8535,Kellen Clemens,"$1,000,000  ",Oregon,OR,7
8536,Brandon Copeland,"$1,200,000  ",Pennsylvania,PA,7
8537,Blake Costanzo,"$750,000  ",Lafayette,PA,7
8538,Blake Costanzo,"$750,000  ",Lafayette,PA,7
8539,Blake Costanzo,"$1,000,000  ",Lafayette,PA,7
8540,Blake Costanzo,"$940,000  ",Lafayette,PA,7
8541,Billy Cundiff,"$2,100,000  ",Drake,IA,7
8542,Billy Cundiff,"$2,100,000  ",Drake,IA,7
8543,Carl Davis,"$787,021  ",Michigan,MI,7
8544,Carl Davis,"$787,021  ",Iowa,IA,7
8545,Shaun Draughn,"$860,000  ",North Carolina,NC,7
8546,Dominique Easley,"$1,327,918  ",Florida,FL,7
8547,Dominique Easley,"$1,659,898  ",Florida,FL,7
8548,Dominique Easley,"$1,797,000  ",Florida,FL,7
8549,Fred Evans,"$1,100,000  ",Notre Dame,IN,7
8550,Fred Evans,"$1,100,000  ",Texas St.,,7
8551,Fred Evans,"$1,100,000  ",Notre Dame,IN,7
8552,Fred Evans,"$1,100,000  ",Texas St.,,7
8553,Fred Evans,"$1,250,000  ",Notre Dame,IN,7
8554,Fred Evans,"$1,250,000  ",Texas St.,,7
8555,Fred Evans,"$1,750,000  ",Notre Dame,IN,7
8556,Fred Evans,"$1,750,000  ",Texas St.,,7
8557,Justin Evans,"$931,561  ",Texas A&M;,,7
8558,Justin Evans,"$1,181,658  ",Texas A&M;,,7
8559,Deshazor Everett,"$1,125,000  ",Texas A&M;,,7
8560,Keyaron Fox,"$810,000  ",Georgia Tech,,7
8561,Keyaron Fox,"$810,000  ",Georgia Tech,,7
8562,Keyaron Fox,"$825,000  ",Georgia Tech,,7
8563,Domonique Foxworth,"$7,400,000  ",Maryland,MD,7
8564,Domonique Foxworth,"$7,400,000  ",Maryland,MD,7
8565,Thomas Gafford,"$691,666  ",Houston,TX,7
8566,Thomas Gafford,"$691,666  ",Houston,TX,7
8567,Thomas Gafford,"$791,668  ",Houston,TX,7
8568,Mike Goodson,"$665,274  ",Texas A&M;,,7
8569,Ben Graham,"$685,000  ",Deakin (Australia),,7
8570,Ben Graham,"$685,000  ",Deakin (Australia),,7
8571,Garrett Graham,"$750,025  ",Wisconsin,WI,7
8572,Garrett Graham,"$3,203,125  ",Wisconsin,WI,7
8573,Garrett Graham,"$3,921,875  ",Wisconsin,WI,7
8574,T.J. Graham,"$677,813  ",North Carolina St.,,7
8575,Hroniss Grasu,"$765,480  ",Oregon,OR,7
8576,Hroniss Grasu,"$877,980  ",Oregon,OR,7
8577,Dorial Green-Beckham,"$1,018,836  ",Oklahoma,OK,7
8578,Nick Harris,"$925,000  ",California,CA,7
8579,Jovan Haye,"$4,000,000  ",Vanderbilt,TN,7
8580,Jovan Haye,"$4,000,000  ",Vanderbilt,TN,7
8581,Jovan Haye,"$4,700,000  ",Vanderbilt,TN,7
8582,Tyler Higbee,"$775,215  ",West. Kentucky,,7
8583,Josh Hill,"$1,583,333  ",Idaho St.,,7
8584,Josh Hill,"$2,595,833  ",Idaho St.,,7
8585,Josh Hill,"$3,583,334  ",Idaho St.,,7
8586,Jayron Hosley,"$796,250  ",Virginia Tech,,7
8587,Tony Jerod-Eddie,"$1,000,000  ",Texas A&M;,,7
8588,Dion Jordan,"$3,740,420  ",Oregon,OR,7
8589,Dion Jordan,"$4,471,698  ",Oregon,OR,7
8590,Dion Jordan,"$5,267,276  ",Oregon,OR,7
8591,Dion Jordan,"$3,068,923  ",Oregon,OR,7
8592,Dion Jordan,"$1,907,000  ",Oregon,OR,7
8593,Cyrus Kouandjio,"$874,331  ",Alabama,AL,7
8594,Cyrus Kouandjio,"$1,092,914  ",Alabama,AL,7
8595,Cyrus Kouandjio,"$1,311,497  ",Alabama,AL,7
8596,Travis LaBoy,"$1,200,000  ",Utah St.,,7
8597,Travis LaBoy,"$1,200,000  ",Utah St.,,7
8598,Mike Leach,"$1,000,000  ",Boston Univ.,,7
8599,Mike Leach,"$1,000,000  ",Boston Univ.,,7
8600,Mike Leach,"$1,091,667  ",Boston Univ.,,7
8601,Mike Leach,"$1,091,666  ",Boston Univ.,,7
8602,Mike Leach,"$1,091,668  ",Boston Univ.,,7
8603,Terrence McGee,"$5,400,000  ",NW State (LA),,7
8604,Terrence McGee,"$5,400,000  ",NW State (LA),,7
8605,Terrence McGee,"$3,787,500  ",NW State (LA),,7
8606,Randy McMichael,"$1,060,000  ",Georgia,GA,7
8607,Gerald McRath,"$721,531  ",Southern Miss,MS,7
8608,William Middleton,"$1,260,000  ",Furman,SC,7
8609,Bruce Miller,"$1,107,114  ",Central Florida,FL,7
8610,Bruce Miller,"$1,746,500  ",Central Florida,FL,7
8611,Michael Otto,"$1,200,000  ",Purdue,IN,7
8612,Michael Otto,"$1,200,000  ",Purdue,IN,7
8613,Michael Otto,"$1,125,000  ",Purdue,IN,7
8614,Michael Otto,"$2,075,000  ",Purdue,IN,7
8615,Quinton Patton,"$772,875  ",Louisiana Tech,LA,7
8616,Niles Paul,"$690,413  ",Nebraska,NE,7
8617,Niles Paul,"$1,833,333  ",Nebraska,NE,7
8618,Niles Paul,"$1,583,333  ",Nebraska,NE,7
8619,Niles Paul,"$2,208,334  ",Nebraska,NE,7
8620,Eddie Pleasant,"$1,036,000  ",Oregon,OR,7
8621,Eddie Pleasant,"$1,109,500  ",Oregon,OR,7
8622,Ethan Pocic,"$801,642  ",LSU,,7
8623,Ethan Pocic,"$1,002,052  ",LSU,,7
8624,Tanner Purdum,"$695,000  ",Baker,KS,7
8625,Tanner Purdum,"$795,000  ",Baker,KS,7
8626,Tanner Purdum,"$877,500  ",Baker,KS,7
8627,Tanner Purdum,"$932,500  ",Baker,KS,7
8628,Duke Riley,"$838,938  ",LSU,,7
8629,Quinten Rollins,"$850,583  ",Miami (OH),,7
8630,Quinten Rollins,"$1,020,699  ",Miami (OH),,7
8631,Eric Rowe,"$887,248  ",Utah,UT,7
8632,Eric Rowe,"$878,623  ",Utah,UT,7
8633,Eric Rowe,"$1,100,435  ",Utah,UT,7
8634,Bo Scaife,"$1,000,000  ",Texas,TX,7
8635,Bo Scaife,"$1,000,000  ",Texas,TX,7
8636,Colton Schmidt,"$1,150,000  ",California-Davis,,7
8637,Jordan Senn,"$1,200,000  ",Portland St.,,7
8638,Jordan Senn,"$1,200,000  ",Portland St.,,7
8639,Tim Shaw,"$1,200,000  ",Penn St.,,7
8640,Tim Shaw,"$1,200,000  ",Penn St.,,7
8641,Tim Shaw,"$930,000  ",Penn St.,,7
8642,Dion Sims,"$701,888  ",Michigan St.,,7
8643,Dion Sims,"$1,787,888  ",Michigan St.,,7
8644,Dion Sims,"$5,333,333  ",Michigan St.,,7
8645,Dion Sims,"$6,333,333  ",Michigan St.,,7
8646,Aaron Smith,"$6,100,000  ",Northern Colorado,CO,7
8647,Aaron Smith,"$6,100,000  ",Utah St.,,7
8648,Aaron Smith,"$6,100,000  ",Northern Colorado,CO,7
8649,Aaron Smith,"$6,100,000  ",Utah St.,,7
8650,Chris Smith,"$2,666,666  ",Arkansas,AR,7
8651,Chris Smith,"$2,666,666  ",Notre Dame,IN,7
8652,Chris Smith,"$2,666,666  ",Arkansas,AR,0
8653,Chris Smith,"$2,666,666  ",Notre Dame,IN,0
8654,Ryan Smith,"$778,040  ",North Carolina Central,,7
8655,Shelley Smith,"$2,500,000  ",Colorado St.,,7
8656,Nick Sundberg,"$812,500  ",California,CA,7
8657,Nick Sundberg,"$912,500  ",California,CA,7
8658,Nick Sundberg,"$1,112,500  ",California,CA,7
8659,Nick Sundberg,"$1,162,500  ",California,CA,7
8660,Nick Sundberg,"$1,052,500  ",California,CA,7
8661,Nick Sundberg,"$1,067,500  ",California,CA,7
8662,David Thomas,"$1,500,000  ",Texas,TX,7
8663,David Thomas,"$1,500,000  ",Texas,TX,7
8664,David Thomas,"$1,800,000  ",Texas,TX,7
8665,De'Anthony Thomas,"$803,527  ",Oregon,OR,7
8666,Marcus Thomas,"$1,000,000  ",Florida,FL,7
8667,Marcus Thomas,"$1,000,000  ",Texas-El Paso,,7
8668,Marcus Thomas,"$1,000,000  ",Florida,FL,7
8669,Marcus Thomas,"$1,000,000  ",Texas-El Paso,,7
8670,Brandon Thompson,"$705,300  ",Clemson,SC,7
8671,Brandon Thompson,"$795,300  ",Clemson,SC,7
8672,Clive Walford,"$781,126  ",Miami (FL),,7
8673,Clive Walford,"$909,272  ",Miami (FL),,7
8674,Derrick Ward,"$1,750,000  ",Fresno St.,,7
8675,Derrick Ward,"$1,750,000  ",Fresno St.,,7
8676,Jihad Ward,"$1,007,236  ",Illinois,IL,7
8677,Jihad Ward,"$1,259,045  ",Illinois,IL,7
8678,Ty Warren,"$2,750,000  ",Texas A&M;,,7
8679,Ty Warren,"$2,750,000  ",Texas A&M;,,7
8680,Ty Warren,"$2,750,000  ",Texas A&M;,,7
8681,Jonathan Wilhite,"$1,309,370  ",Auburn,AL,7
8682,Jonathan Wilhite,"$1,309,370  ",Auburn,AL,7
8683,P.J. Williams,"$726,654  ",Florida St.,,7
8684,P.J. Williams,"$816,654  ",Florida St.,,7
8685,P.J. Williams,"$906,657  ",Florida St.,,7
8686,Ahkello Witherspoon,"$881,718  ",Colorado,CO,7
8687,Blidi Wreh-Wilson,"$683,441  ",Connecticut,CT,7
8688,Blidi Wreh-Wilson,"$789,416  ",Connecticut,CT,7
8689,Michael Adams,"$885,000  ",La-Lafayette,,6
8690,Michael Adams,"$885,000  ",Arkansas St.,,6
8691,Michael Adams,"$885,000  ",La-Lafayette,,6
8692,Michael Adams,"$885,000  ",Arkansas St.,,6
8693,Michael Adams,"$1,025,000  ",La-Lafayette,,6
8694,Michael Adams,"$1,025,000  ",Arkansas St.,,6
8695,Walt Aikens,"$793,977  ",Liberty,VA,6
8696,Walt Aikens,"$1,300,000  ",Liberty,VA,6
8697,Frank Alexander,"$760,272  ",Oklahoma,OK,6
8698,Josh Allen,"$3,851,461  ",La-Monroe,,6
8699,Josh Allen,"$3,851,461  ",La-Monroe,,0
8700,Alex Anzalone,"$826,148  ",Florida,FL,6
8701,Daren Bates,"$850,000  ",Auburn,AL,6
8702,Daren Bates,"$1,416,666  ",Auburn,AL,6
8703,Daren Bates,"$2,166,666  ",Auburn,AL,6
8704,Bryan Braman,"$1,000,000  ",West Texas A&M;,,6
8705,Bryan Braman,"$1,120,000  ",West Texas A&M;,,6
8706,Bryan Braman,"$975,000  ",West Texas A&M;,,6
8707,Aaron Brewer,"$845,000  ",San Diego St.,,6
8708,Aaron Brewer,"$883,750  ",San Diego St.,,6
8709,Ron Brooks,"$760,135  ",LSU,,6
8710,Ron Brooks,"$1,050,000  ",LSU,,6
