index,Player,state,team,salary,Personal Average Value
Villanova University,Kyle Lowry,PA,,,18.8
Villanova University,Kyle Lowry,PA,,,17.5
Villanova University,Kyle Lowry,PA,,,16.5
Villanova University,Kyle Lowry,PA,,,22.9
Villanova University,Kyle Lowry,PA,,,22.2
Villanova University,Kyle Lowry,PA,,,20.1
Villanova University,Kyle Lowry,PA,,,19.5
Villanova University,Kyle Lowry,PA,,,19.3
Villanova University,Kyle Lowry,PA,,,18.8
Villanova University,Kyle Lowry,PA,,,17.5
Villanova University,Kyle Lowry,PA,,,16.5
Villanova University,Dante Cunningham,PA,,,14.9
Villanova University,Dante Cunningham,PA,,,13.3
Villanova University,Dante Cunningham,PA,,,12.6
Villanova University,Dante Cunningham,PA,,,10.7
Villanova University,Dante Cunningham,PA,,,10.2
Villanova University,Dante Cunningham,PA,,,10
Villanova University,Dante Cunningham,PA,,,8.9
Villanova University,Dante Cunningham,PA,,,8.6
Villanova University,Dante Cunningham,PA,,,14.9
Villanova University,Dante Cunningham,PA,,,13.3
Villanova University,Dante Cunningham,PA,,,12.6
Villanova University,Dante Cunningham,PA,,,10.7
Villanova University,Dante Cunningham,PA,,,10.2
Villanova University,Dante Cunningham,PA,,,10
Villanova University,Dante Cunningham,PA,,,8.9
Villanova University,Dante Cunningham,PA,,,8.6
Villanova University,Maalik Wayns,PA,,,19.3
Villanova University,Maalik Wayns,PA,,,5
Villanova University,Maalik Wayns,PA,,,19.3
Villanova University,Maalik Wayns,PA,,,5
Villanova University,Darrun Hilliard,PA,,,10.7
Villanova University,Darrun Hilliard,PA,,,5.9
Villanova University,Darrun Hilliard,PA,,,10.7
Villanova University,Darrun Hilliard,PA,,,5.9
Villanova University,Darrun Hilliard,PA,,,3.4
Villanova University,Daniel Ochefu,PA,,,6.6
Villanova University,Daniel Ochefu,PA,,,6.6
Virginia Commonwealth University,Gerald Henderson,VA,,,16.4
Virginia Commonwealth University,Gerald Henderson,VA,,,14
Virginia Commonwealth University,Gerald Henderson,VA,,,13.2
Virginia Commonwealth University,Gerald Henderson,VA,,,13.2
Virginia Commonwealth University,Gerald Henderson,VA,,,13.1
Virginia Commonwealth University,Gerald Henderson,VA,,,12.9
Virginia Commonwealth University,Gerald Henderson,VA,,,10.8
Virginia Commonwealth University,Gerald Henderson,VA,,,16.4
Virginia Commonwealth University,Gerald Henderson,VA,,,14
Virginia Commonwealth University,Gerald Henderson,VA,,,13.2
Virginia Commonwealth University,Gerald Henderson,VA,,,13.2
Virginia Commonwealth University,Gerald Henderson,VA,,,13.1
Virginia Commonwealth University,Gerald Henderson,VA,,,12.9
Virginia Commonwealth University,Gerald Henderson,VA,,,10.8
Virginia Commonwealth University,Eric Maynor,VA,,,11.7
Virginia Commonwealth University,Eric Maynor,VA,,,9.3
Virginia Commonwealth University,Eric Maynor,VA,,,9.1
Virginia Commonwealth University,Eric Maynor,VA,,,6.2
Virginia Commonwealth University,Eric Maynor,VA,,,11.7
Virginia Commonwealth University,Eric Maynor,VA,,,9.3
Virginia Commonwealth University,Eric Maynor,VA,,,9.1
Virginia Commonwealth University,Eric Maynor,VA,,,6.2
Virginia Commonwealth University,Larry Sanders,VA,,,18.7
Virginia Commonwealth University,Larry Sanders,VA,,,15.2
Virginia Commonwealth University,Larry Sanders,VA,,,14
Virginia Commonwealth University,Larry Sanders,VA,,,13.3
Virginia Commonwealth University,Larry Sanders,VA,,,11
Virginia Commonwealth University,Larry Sanders,VA,,,6.5
Virginia Commonwealth University,Larry Sanders,VA,,,18.7
Virginia Commonwealth University,Larry Sanders,VA,,,15.2
Virginia Commonwealth University,Larry Sanders,VA,,,14
Virginia Commonwealth University,Larry Sanders,VA,,,13.3
Virginia Commonwealth University,Larry Sanders,VA,,,11
Virginia Commonwealth University,Larry Sanders,VA,,,6.5
Virginia Commonwealth University,Troy Daniels,VA,,,16
Virginia Commonwealth University,Troy Daniels,VA,,,14.9
Virginia Commonwealth University,Troy Daniels,VA,,,10.4
Virginia Commonwealth University,Troy Daniels,VA,,,9.8
Virginia Commonwealth University,Troy Daniels,VA,,,9.6
Virginia Commonwealth University,Troy Daniels,VA,,,16
Virginia Commonwealth University,Troy Daniels,VA,,,14.9
Virginia Commonwealth University,Troy Daniels,VA,,,10.4
Virginia Commonwealth University,Troy Daniels,VA,,,9.8
Virginia Commonwealth University,Troy Daniels,VA,,,9.6
Virginia Commonwealth University,Briante Weber,VA,,,11
Virginia Commonwealth University,Briante Weber,VA,,,10.1
Virginia Commonwealth University,Briante Weber,VA,,,8.9
Virginia Commonwealth University,Briante Weber,VA,,,11
Virginia Commonwealth University,Briante Weber,VA,,,10.1
Virginia Commonwealth University,Briante Weber,VA,,,8.9
Virginia Commonwealth University,Treveon Graham,VA,,,10.6
Virginia Commonwealth University,Treveon Graham,VA,,,9
Virginia Commonwealth University,Treveon Graham,VA,,,10.6
Virginia Commonwealth University,Treveon Graham,VA,,,9
Virginia Polytechnic Institute and State University,Zabian Dowdell,VA,,,11.7
Virginia Polytechnic Institute and State University,Zabian Dowdell,VA,,,11.7
Virginia Polytechnic Institute and State University,Erick Green,VA,,,12.4
Virginia Polytechnic Institute and State University,Erick Green,VA,,,8.9
Virginia Polytechnic Institute and State University,Erick Green,VA,,,12.4
Virginia Polytechnic Institute and State University,Erick Green,VA,,,8.9
Virginia Polytechnic Institute and State University,Jarell Eddie,VA,,,-1.9
Virginia Polytechnic Institute and State University,Jarell Eddie,VA,,,11
Virginia Polytechnic Institute and State University,Jarell Eddie,VA,,,9.7
Virginia Polytechnic Institute and State University,Jarell Eddie,VA,,,11
Virginia Polytechnic Institute and State University,Jarell Eddie,VA,,,9.7
Virginia Polytechnic Institute and State University,Malcolm Delaney,VA,,,10.6
Virginia Polytechnic Institute and State University,Malcolm Delaney,VA,,,7.5
Virginia Polytechnic Institute and State University,Malcolm Delaney,VA,,,10.6
Virginia Polytechnic Institute and State University,Malcolm Delaney,VA,,,7.5
Virginia Union University,Ben Wallace,,,,12.3
Virginia Union University,Ben Wallace,,,,10.7
Virginia Union University,Ben Wallace,,,,12.3
Virginia Union University,Ben Wallace,,,,10.7
Wake Forest University,Tim Duncan,NC,,,22.6
Wake Forest University,Tim Duncan,NC,,,22.5
Wake Forest University,Tim Duncan,NC,,,21.9
Wake Forest University,Tim Duncan,NC,,,21.3
Wake Forest University,Tim Duncan,NC,,,16.9
Wake Forest University,Tim Duncan,NC,,,22.6
Wake Forest University,Tim Duncan,NC,,,22.5
Wake Forest University,Tim Duncan,NC,,,21.9
Wake Forest University,Tim Duncan,NC,,,21.3
Wake Forest University,Tim Duncan,NC,,,16.9
Wake Forest University,Josh Howard,NC,,,10.5
Wake Forest University,Josh Howard,NC,,,9.5
Wake Forest University,Josh Howard,NC,,,9.2
Wake Forest University,Josh Howard,NC,,,10.5
Wake Forest University,Josh Howard,NC,,,9.5
Wake Forest University,Josh Howard,NC,,,9.2
Wake Forest University,Darius Songaila,NC,,,1.2
Wake Forest University,Chris Paul,NC,,,23.7
Wake Forest University,Chris Paul,NC,,,23.7
Wake Forest University,James Johnson,NC,,,18.5
Wake Forest University,James Johnson,NC,,,17.9
Wake Forest University,James Johnson,NC,,,17
Wake Forest University,James Johnson,NC,,,15.8
Wake Forest University,James Johnson,NC,,,14.5
Wake Forest University,James Johnson,NC,,,12.6
Wake Forest University,James Johnson,NC,,,11.4
Wake Forest University,James Johnson,NC,,,10.2
Wake Forest University,James Johnson,NC,,,18.5
Wake Forest University,James Johnson,NC,,,17.9
Wake Forest University,James Johnson,NC,,,17
Wake Forest University,James Johnson,NC,,,15.8
Wake Forest University,James Johnson,NC,,,14.5
Wake Forest University,James Johnson,NC,,,12.6
Wake Forest University,James Johnson,NC,,,11.4
Wake Forest University,James Johnson,NC,,,10.2
Wake Forest University,Jeff Teague,NC,,,20.6
Wake Forest University,Jeff Teague,NC,,,19.2
Wake Forest University,Jeff Teague,NC,,,17.9
Wake Forest University,Jeff Teague,NC,,,17.1
Wake Forest University,Jeff Teague,NC,,,16.8
Wake Forest University,Jeff Teague,NC,,,16.4
Wake Forest University,Jeff Teague,NC,,,15.8
Wake Forest University,Jeff Teague,NC,,,14.6
Wake Forest University,Jeff Teague,NC,,,20.6
Wake Forest University,Jeff Teague,NC,,,19.2
Wake Forest University,Jeff Teague,NC,,,17.9
Wake Forest University,Jeff Teague,NC,,,17.1
Wake Forest University,Jeff Teague,NC,,,16.8
Wake Forest University,Jeff Teague,NC,,,16.4
Wake Forest University,Jeff Teague,NC,,,15.8
Wake Forest University,Jeff Teague,NC,,,14.6
Wake Forest University,Al-Farouq Aminu,NC,,,14.4
Wake Forest University,Al-Farouq Aminu,NC,,,13.7
Wake Forest University,Al-Farouq Aminu,NC,,,13.2
Wake Forest University,Al-Farouq Aminu,NC,,,12.7
Wake Forest University,Al-Farouq Aminu,NC,,,12
Wake Forest University,Al-Farouq Aminu,NC,,,11.3
Wake Forest University,Al-Farouq Aminu,NC,,,10.6
Wake Forest University,Al-Farouq Aminu,NC,,,9.6
Wake Forest University,Al-Farouq Aminu,NC,,,14.4
Wake Forest University,Al-Farouq Aminu,NC,,,13.7
Wake Forest University,Al-Farouq Aminu,NC,,,13.2
Wake Forest University,Al-Farouq Aminu,NC,,,12.7
Wake Forest University,Al-Farouq Aminu,NC,,,12
Wake Forest University,Al-Farouq Aminu,NC,,,11.3
Wake Forest University,Al-Farouq Aminu,NC,,,10.6
Wake Forest University,Al-Farouq Aminu,NC,,,9.6
Wake Forest University,Ish Smith,NC,,,15.4
Wake Forest University,Ish Smith,NC,,,14.9
Wake Forest University,Ish Smith,NC,,,14.7
Wake Forest University,Ish Smith,NC,,,14.1
Wake Forest University,Ish Smith,NC,,,12.3
Wake Forest University,Ish Smith,NC,,,11.7
Wake Forest University,Ish Smith,NC,,,8.5
Wake Forest University,Ish Smith,NC,,,7.6
Wake Forest University,Ish Smith,NC,,,15.4
Wake Forest University,Ish Smith,NC,,,14.9
Wake Forest University,Ish Smith,NC,,,14.7
Wake Forest University,Ish Smith,NC,,,14.1
Wake Forest University,Ish Smith,NC,,,12.3
Wake Forest University,Ish Smith,NC,,,11.7
Wake Forest University,Ish Smith,NC,,,8.5
Wake Forest University,Ish Smith,NC,,,7.6
Wake Forest University,JaJuan Johnson,NC,,,11.4
Wake Forest University,JaJuan Johnson,NC,,,11.4
Washington State University,Kyle Weaver,WA,,,11.3
Washington State University,Kyle Weaver,WA,,,11.3
Washington State University,Klay Thompson,WA,,,20.8
Washington State University,Klay Thompson,WA,,,18.6
Washington State University,Klay Thompson,WA,,,17.4
Washington State University,Klay Thompson,WA,,,16.1
Washington State University,Klay Thompson,WA,,,14.9
Washington State University,Klay Thompson,WA,,,14.3
Washington State University,Klay Thompson,WA,,,12.7
Washington State University,Klay Thompson,WA,,,20.8
Washington State University,Klay Thompson,WA,,,18.6
Washington State University,Klay Thompson,WA,,,17.4
Washington State University,Klay Thompson,WA,,,16.1
Washington State University,Klay Thompson,WA,,,14.9
Washington State University,Klay Thompson,WA,,,14.3
Washington State University,Klay Thompson,WA,,,12.7
Washington State University,Aron Baynes,WA,,,17.8
Washington State University,Aron Baynes,WA,,,15.9
Washington State University,Aron Baynes,WA,,,13.1
Washington State University,Aron Baynes,WA,,,12.1
Washington State University,Aron Baynes,WA,,,9.7
Washington State University,Aron Baynes,WA,,,8.8
Washington State University,Aron Baynes,WA,,,17.8
Washington State University,Aron Baynes,WA,,,15.9
Washington State University,Aron Baynes,WA,,,13.1
Washington State University,Aron Baynes,WA,,,12.1
Washington State University,Aron Baynes,WA,,,9.7
Washington State University,Aron Baynes,WA,,,8.8
Weber State University,Damian Lillard,,,,24.1
Weber State University,Damian Lillard,,,,22.2
Weber State University,Damian Lillard,,,,20.7
Weber State University,Damian Lillard,,,,18.6
Weber State University,Damian Lillard,,,,16.4
Weber State University,Damian Lillard,,,,24.1
Weber State University,Damian Lillard,,,,22.2
Weber State University,Damian Lillard,,,,20.7
Weber State University,Damian Lillard,,,,18.6
Weber State University,Damian Lillard,,,,16.4
Weber State University,Joel Bolomboy,,,,19.7
Weber State University,Joel Bolomboy,,,,11.7
Weber State University,Joel Bolomboy,,,,19.7
Weber State University,Joel Bolomboy,,,,11.7
West Virginia University,Devin Ebanks,WV,,,19.4
West Virginia University,Devin Ebanks,WV,,,8.3
West Virginia University,Devin Ebanks,WV,,,6.3
West Virginia University,Devin Ebanks,WV,,,19.4
West Virginia University,Devin Ebanks,WV,,,8.3
West Virginia University,Devin Ebanks,WV,,,6.3
West Virginia University,Kevin Jones,WV,,,11.1
West Virginia University,Kevin Jones,WV,,,11.1
Westchester CC,Luis Montero,,,,-2.7
Westchester CC,Luis Montero,,,,-15.5
Western Kentucky University,Greg Smith,KY,,,16.1
Western Kentucky University,Greg Smith,KY,,,13.7
Western Kentucky University,Greg Smith,KY,,,12.3
Western Kentucky University,Greg Smith,KY,,,10.2
Western Kentucky University,Greg Smith,KY,,,7.9
Western Kentucky University,Greg Smith,KY,,,16.1
Western Kentucky University,Greg Smith,KY,,,13.7
Western Kentucky University,Greg Smith,KY,,,12.3
Western Kentucky University,Greg Smith,KY,,,10.2
Western Kentucky University,Greg Smith,KY,,,7.9
Western Kentucky University,Courtney Lee,KY,,,13.8
Western Kentucky University,Courtney Lee,KY,,,13
Western Kentucky University,Courtney Lee,KY,,,12.6
Western Kentucky University,Courtney Lee,KY,,,12.6
Western Kentucky University,Courtney Lee,KY,,,12.2
Western Kentucky University,Courtney Lee,KY,,,11.7
Western Kentucky University,Courtney Lee,KY,,,11.5
Western Kentucky University,Courtney Lee,KY,,,11.5
Western Kentucky University,Courtney Lee,KY,,,13.8
Western Kentucky University,Courtney Lee,KY,,,13
Western Kentucky University,Courtney Lee,KY,,,12.6
Western Kentucky University,Courtney Lee,KY,,,12.6
Western Kentucky University,Courtney Lee,KY,,,12.2
Western Kentucky University,Courtney Lee,KY,,,11.7
Western Kentucky University,Courtney Lee,KY,,,11.5
Western Kentucky University,Courtney Lee,KY,,,11.5
Western Kentucky University,Jeremy Evans,KY,,,20.5
Western Kentucky University,Jeremy Evans,KY,,,19.9
Western Kentucky University,Jeremy Evans,KY,,,19.6
Western Kentucky University,Jeremy Evans,KY,,,18.8
Western Kentucky University,Jeremy Evans,KY,,,16.2
Western Kentucky University,Jeremy Evans,KY,,,12.6
Western Kentucky University,Jeremy Evans,KY,,,10.4
Western Kentucky University,Jeremy Evans,KY,,,20.5
Western Kentucky University,Jeremy Evans,KY,,,19.9
Western Kentucky University,Jeremy Evans,KY,,,19.6
Western Kentucky University,Jeremy Evans,KY,,,18.8
Western Kentucky University,Jeremy Evans,KY,,,16.2
Western Kentucky University,Jeremy Evans,KY,,,12.6
Western Kentucky University,Jeremy Evans,KY,,,10.4
Western Michigan University,Walker Russell,MI,,,7.2
Western Michigan University,Walker Russell,MI,,,7.2
Western Michigan University,Shayne Whittington,MI,,,20
Western Michigan University,Shayne Whittington,MI,,,7.4
Western Michigan University,Shayne Whittington,MI,,,20
Western Michigan University,Shayne Whittington,MI,,,7.4
Wichita State University,Gal Mekel,KS,,,5.4
Wichita State University,Gal Mekel,KS,,,5.4
Wichita State University,Gal Mekel,KS,,,0.5
Wichita State University,Toure' Murry,KS,,,11.1
Wichita State University,Toure' Murry,KS,,,11.1
Wichita State University,Toure' Murry,KS,,,1.1
Wichita State University,Cleanthony Early,KS,,,8.4
Wichita State University,Cleanthony Early,KS,,,8.4
Wichita State University,Cleanthony Early,KS,,,2.2
Wichita State University,Ron Baker,KS,,,9.3
Wichita State University,Ron Baker,KS,,,7.5
Wichita State University,Ron Baker,KS,,,9.3
Wichita State University,Ron Baker,KS,,,7.5
Wichita State University,Fred VanVleet,KS,,,15.9
Wichita State University,Fred VanVleet,KS,,,10.5
Wichita State University,Fred VanVleet,KS,,,15.9
Wichita State University,Fred VanVleet,KS,,,10.5
Xavier University,James Posey,OH,,,7.5
Xavier University,James Posey,OH,,,7.5
Xavier University,David West,OH,,,20.9
Xavier University,David West,OH,,,20.4
Xavier University,David West,OH,,,20.1
Xavier University,David West,OH,,,17.8
Xavier University,David West,OH,,,17.6
Xavier University,David West,OH,,,17.5
Xavier University,David West,OH,,,16.6
Xavier University,David West,OH,,,16
Xavier University,David West,OH,,,20.9
Xavier University,David West,OH,,,20.4
Xavier University,David West,OH,,,20.1
Xavier University,David West,OH,,,17.8
Xavier University,David West,OH,,,17.6
Xavier University,David West,OH,,,17.5
Xavier University,David West,OH,,,16.6
Xavier University,David West,OH,,,16
Xavier University,Semaj Christon,OH,,,5.7
Xavier University,Semaj Christon,OH,,,5.7
,Kobe Bryant,,,"$25,244,493 ",23.9
,Kobe Bryant,,,"$25,244,493 ",23
,Kobe Bryant,,,"$25,244,493 ",21.9
,Kobe Bryant,,,"$25,244,493 ",17.6
,Kobe Bryant,,,"$25,244,493 ",14.9
,Kobe Bryant,,,"$25,244,493 ",10.7
,Kobe Bryant,,,"$25,244,493 ",23.9
,Kobe Bryant,,,"$25,244,493 ",23
,Kobe Bryant,,,"$25,244,493 ",21.9
,Kobe Bryant,,,"$25,244,493 ",17.6
,Kobe Bryant,,,"$25,244,493 ",14.9
,Kobe Bryant,,,"$25,244,493 ",10.7
,Kobe Bryant,,,"$21,247,044 ",23.9
,Kobe Bryant,,,"$21,247,044 ",23
,Kobe Bryant,,,"$21,247,044 ",21.9
,Kobe Bryant,,,"$21,247,044 ",17.6
,Kobe Bryant,,,"$21,247,044 ",14.9
,Kobe Bryant,,,"$21,247,044 ",10.7
,Kobe Bryant,,,"$21,247,044 ",23.9
,Kobe Bryant,,,"$21,247,044 ",23
,Kobe Bryant,,,"$21,247,044 ",21.9
,Kobe Bryant,,,"$21,247,044 ",17.6
